,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
518,3541,3541,3541,3541,"Audrey's son, Bailey, wants a Christmas tree.  Audrey got Bailey's tree.",What will Bailey want to do next?,put the tree at a corner,thank Audrey,decorate it,2
519,3570,3570,3570,3570,"Among the total participants that attended the fund raising program, Robin gave the most among the men.",Why did Robin do this?,show off his wealth,see the success of the program,get a raise,1
520,2905,2905,2905,2905,Taylor got some coffee first thing in the morning.,What will Taylor want to do next?,go to Starbucks,go to Publix,put milk in it,2
521,4465,4465,4465,4465,Robin could not sleep at night and ended up staying up watching films so of course in the morning Robin could not get up which meant that Robin started school late.,What does Robin need to do before this?,Report her to office,sleep in,Suspend her also,1
522,355,355,355,355,Ash was getting irritated by Kendall and wanted her to leave.,How would Ash feel afterwards?,relieved,are annoyed,are irritable,0
523,4816,4816,4816,4816,Carson took weeks off from work to spend money at a big casino.,How would you describe Carson?,rich,frugal,wasteful,2
524,3030,3030,3030,3030,Riley wrapped my arms around Quinn's neck to demonstrate martial arts.,How would you describe Riley?,a bully,abusive,a coach,2
525,1166,1166,1166,1166,Cameron took Ash's toys away when Ash kept breaking them intentionally.,What will Cameron want to do next?,dislike the toys,buy Ash more toys,give Ash a lecture,2
526,2706,2706,2706,2706,Carson has a project due immediately after lunch. Carson brings their lunch to work.,Why did Carson do this?,treat their team to lunch,buy lunch for the team,not have to leave to get it,2
527,3152,3152,3152,3152,Casey dug a deep hole at the cemetery to prepare for the casket ceremony the following day.,How would you describe Casey?,would be in a bad mood,a prepared worker,would be sad,2
528,2450,2450,2450,2450,Riley ripped Jordan apart on the basketball court which impress the scouts.,What will happen to Riley?,do their best,play on the basketball team,play on the softball team,1
529,2873,2873,2873,2873,Sasha helped Remy out of the water when they were drowning.,What will Sasha want to do next?,call an ambulance,be a good person,save a life,0
530,3649,3649,3649,3649,Addison and her friends have been cleaning the house all day long.,How would you describe Addison?,the follower of the group,tired from cleaning,energized from cleaning,1
531,1282,1282,1282,1282,Tracy got to know everyone and ended up fitting right in.,What does Tracy need to do before this?,be rude to everyone,hang out with them,be friendly to everyone,2
532,3827,3827,3827,3827,Others felt that Addison was doing poor work. Addison improved morale in patients.,What will happen to Others?,get a performance improvement plan,leave the hospital,accept Addison,2
533,4217,4217,4217,4217,bailey was a low down dirty person so she took kendall's girlfriend out.,How would Kendall feel as a result?,not clean,as angry,as calm,1
534,846,846,846,846,Cameron took Ash to get lunch after they had a gym session.,What will Ash want to do next?,be a generous friend,make other plans,ignore cameron,0
535,4086,4086,4086,4086,Taylor told their mom to let them go out when it was dark out in the evening time.,What will Taylor want to do next?,ride on a horse,see his friends,go out,1
536,4383,4383,4383,4383,Kendall decided to move to Bailey's house before college that summer semester.,How would Bailey feel as a result?,very lonely,quite isolated,quite crowded,2
537,3611,3611,3611,3611,Skylar took a seat for the show and couldn't wait to see it.,How would you describe Skylar?,excited,anxious,As someone who cant wait to see the show,0
538,3505,3505,3505,3505,Kai was always so loud and liked to annoy them. Kai gave people headaches as a result.,What will Others want to do next?,be annoying,be obnoxious,tell Kai to stop,2
539,2743,2743,2743,2743,Addison met them once every week at the AA meeting. They are all trying hard.,What will others want to do next?,stay sober,drink alcohol,help those in need,0
540,4598,4598,4598,4598,Sasha gave the flowers to Cameron's mother for her birthday.,What will Cameron want to do next?,buy the flowers,pick flowers out,return the favor,2
541,2390,2390,2390,2390,"After stealing Sasha's check from their purse when they weren't looking, Riley cashed Sasha's check.",What will happen to Sasha?,call the authorities very soon,talk to their friends about the theft,get caught by Sasha,0
542,3046,3046,3046,3046,Remy was being interviewed for a job by Casey. Remy made a lasting impression on Casey.,How would Remy feel afterwards?,content about things,uncomfortable about things,quite qualified,0
543,244,244,244,244,Tracy saw Kai standing there by himself and decided to go talk to him.,How would Kai feel as a result?,upset they had to deal with someone,they want to be left alone,happy to not be lonely anymore,2
544,980,980,980,980,Sasha studied a lot to have good grades and to improve themselves.,How would you describe Sasha?,As someone who studies,prepared and skilled,prove themselves,1
545,92,92,92,92,Austin stretched out their arms to reach the item at the end of the table.,How would Austin feel afterwards?,very upset,in control,as normal,2
546,1751,1751,1751,1751,Jordan raised their daughter to help out around the house with the housework.,What does Jordan need to do before this?,teach the daughter processes,Teach them how to clean,Make a chores list,1
547,4864,4864,4864,4864,Remy lost contact with her mom after a silly fight that escalated.,What will Remy want to do next?,ignore her mom,apologize,reach out ot her mom,2
548,5,5,5,5,"Quinn was high up in the tree and didn't want to get down. We told him we would play a game, so Quinn came down to us.",What does Quinn need to do before this?,ignore others,did this for fun,jump the rope,0
549,2011,2011,2011,2011,Sasha returned the food to the store when they realized that the food was rotten.,What does Sasha need to do before this?,open the food,ask for a refund,ask to speak to the store's manager,0
550,1500,1500,1500,1500,Cameron lost money at Ash's job location at the casino while he waited for Ash.,How would you describe Cameron?,frugal,angry at Cameron,foolish,2
551,1969,1969,1969,1969,Riley turned Sasha against them self after they explained how they were wrong.,What does Riley need to do before this?,like Sasha,apologize and ask for a second chance,be good at arguing,2
552,3922,3922,3922,3922,Bailey had a rough year but she still loved her parents dearly.,What will happen to Others?,hate Bailey,be supported by family,care about Bailey,2
553,4946,4946,4946,4946,"Alex made money mowing lawns. His mom, Bailey, made him deposit every dollar in his account.",What will Alex want to do next?,open a bank account,mow a lawn,obey his mom,2
554,1580,1580,1580,1580,"After accidentally wandering into a strange neighborhood, Alex got lost on the way home.",How would Alex feel afterwards?,Nervous,accomplished,foolish,0
555,65,65,65,65,Jesse lost every penny gambling on sports.,How would you describe Jesse?,a risk taker,panicked,racked with guilt,0
556,2167,2167,2167,2167,Tracy obeyed Remy's commands even though Remy was often rude to Tracy.,How would Remy feel as a result?,like Tracy should be reprimanded,Like a submissive fool,happy that Tracy obeys them,2
557,1740,1740,1740,1740,Riley visited his nephew for the first time after his sister gave birth.,What does Riley need to do before this?,wanted to see how the sister was,wanted to see the new baby,visit his sister,1
558,2889,2889,2889,2889,Tracy checked under Austin's bed after they complained about having nightmares.,What will Austin want to do next?,be a confidant of Austin,be scared,go back to sleep,2
559,2750,2750,2750,2750,Cameron sadly ended their career after damaging their knee in a brutal hockey match.,How would you describe Cameron?,dejected,able to get over hockey soon,not happy to retire from hockey,2
560,4414,4414,4414,4414,Skylar robbed a bank but was caught and later shot and killed when trying to escape.,How would Skylar feel afterwards?,sad for Skylar,bad for Skylar,Spiritual,2
561,1996,1996,1996,1996,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",What will happen to Kendall?,Be able to catch up on shows they watch,would enjoy watching cable,Be accused of being selfish,1
562,329,329,329,329,Lee met Carson in person and really like him a lot.,What does Lee need to do before this?,invite Carson to dinner,make plans before this,become Carson's friend,2
563,4559,4559,4559,4559,Sydney looked Kai in the eye after getting hit in the back with the ball one last time.,Why did Sydney do this?,was happy,began to cry,was upset,2
564,3065,3065,3065,3065,"Addison was about to climb the rickety ladder, Austin pushed Addison away.",How would you describe Austin?,a mean friend,a good friend,being mean to addison,1
565,4199,4199,4199,4199,Cameron made Taylor widen her eyes even more at the thought.,What does Cameron need to do before this?,make Taylor excited,needed to talk to Taylor,convince Taylor,1
