,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
99,4477,4477,4477,4477,Jan planted a garden in her backyard but gave up on it quickly after something went wrong.,How would you describe Jan?,lazy,patient,diligent,0
100,2850,2850,2850,2850,Cameron made it just in time to class after getting up late.,How would Others feel as a result?,Like Cameron was on time,a person who cuts deadlines close,Like Cameron taught the class,1
101,806,806,806,806,Jordan kept Sydney's head from getting hurt by holding her head up and looking for danger.,What will happen to Jordan?,scared,be protected,be safe,2
102,3847,3847,3847,3847,Alex was sneaking out to go to a party. Alex told their sister a lie and said they were going to the store.,What will Alex do next?,make sure they dont get caught lying,go to the party,go back home,1
103,59,59,59,59,Addison had no clue what to do after hearing the news so Addison wanted to go to Ash for advice.,How would you describe Addison?,Decisive,Scared,better,1
104,2994,2994,2994,2994,Jordan spent more time working and less time playing at home.,How would you describe Jordan?,like they need a vacation,burned out,work,0
105,2528,2528,2528,2528,Carson visited from NYC. They wanted to stay since they lived in a rat's nest.,What will Carson want to do next?,never leave,go home,appreciate his friend's house,0
106,985,985,985,985,Addison did every task with determination and put effort into everything they did.,How would Others feel as a result?,proud of herself,Like they give things their best,very accomplished,1
107,3812,3812,3812,3812,Kendall borrowed money to buy something that was not very important.,How would you describe Kendall?,ashamed about borrowing money,a person who likes to take advantage of others,guilty about the purchase,2
108,4567,4567,4567,4567,Remy expressed her regret loudly becuase they were very upset at the outcome of the game.,Why did Remy do this?,try to calm Remy down,have the other team win,lose the game,2
109,2634,2634,2634,2634,Quinn starred at Addison for a moment because he realized that she was the one for him.,Why did Quinn stare at Addison?,divorce Addison,marry Addison,propose to her,2
110,470,470,470,470,Jordan is planning to make a meal for their family for the holidays.,Why did Jordan do this?,develop a delicious menu,wanted to follow instructions,create an interesting menu,0
111,3531,3531,3531,3531,"After he got caught cheating on a test, Alex made her son Skylar stay at home during the concert. Skylar told Alex she was treating him unfair.",How would Skylar feel as a result?,too hard on him,Like he shouldnt have ben able to leave,Hard to understand,2
112,107,107,107,107,"Jan left her keys in her car and someone stole it but after Casey followed them, they got the car back then Casey brought it back to Jan.",How will Jan feel?,thank them,relieved,be rewarded,1
113,3684,3684,3684,3684,Jordan asked Jan's friend for advice about how to pass the test this coming Friday.,How would Jan feel as a result?,lazy,able to ask a friend for advice,loved,2
114,1827,1827,1827,1827,Ash picked the chicken entree for dinner at the wedding. He began to feel ill soon after he ate the chicken.,What will happen to Others?,make sure to bring their leftover chicken home to eat for lunch the next day,glad that they picked the seafood option instead of the chicken,throw up at the wedding,1
115,832,832,832,832,Addison received detention for throwing things in class all day.,What does Addison need to do before this?,Not cause trouble,throw things,Avoid detention,1
116,2439,2439,2439,2439,Sasha left the kitchen in a mess to clean up later.,Why did Sasha do this?,be messy,be tidy,be clean,0
117,152,152,152,152,Ash knocked the ball out of the way when they were getting something from the garage.,What does Ash need to do before this?,put the ball in the way,go to the garage,Pick up the ball and put it away,1
118,4595,4595,4595,4595,Tracy wanted to hear that so they listen very carefully.,What does Tracy need to do before this?,go away,show someone else what they heard,listen,2
119,555,555,555,555,Taylor hated the piece of art she made and tore it all apart.,Why did Taylor do this?,get a new canvas,start over again,wanted to hide the art,1
120,1807,1807,1807,1807,Taylor kept Jan around.,What will Jan want to do next?,take Jan to dinner,kept Jan around,taylor play football,1
121,159,159,159,159,Riley went to the mall with their mom to do some shopping.,Why did Riley do this?,think about shopping,find something good,buy clothes,2
122,4088,4088,4088,4088,"Quinn is poor and doesn't have a-lot of things. Casey isn't selfish and feels bad about it, so she gives her things.",How would Casey feel afterwards?,angry that she gave Quinn things,like she wants her things back,like she did something good,2
123,4973,4973,4973,4973,Taylor decorated their Christmas tree real fast and sloppy so he could go play football with his friends.,How would Taylor feel afterwards?,felt bad when he saw the picture of it on his sister's classroom wall,like football,felt bad when his mom complimented him on a job well done,2
124,4389,4389,4389,4389,Remy broke her leg playing soccer and started to hurt.,What will Remy want to do next?,continue playing,go to the hospital,get off her leg,1
125,2129,2129,2129,2129,Tracy gave Quinn a piece of cake and Quinn ate it not knowing it had deadly poison in it.,What will happen to Quinn?,die,get poisoned,eat the cake,0
126,961,961,961,961,Kendall was the last one to go after the party was done early next morning.,What will happen to Kendall?,go sleep,get some rest,go home,2
127,2566,2566,2566,2566,Bailey stayed home from work.  They called in sick.,How would you describe Bailey?,honest,lazy,bad for telling a lie,1
128,27,27,27,27,Aubrey succeeded at what they were trying to do and felt like a success.,What will Aubrey want to do next?,make their goals come true,be asked to to well,keep doing well,2
129,4981,4981,4981,4981,Carson saved money and moved to a new home he really liked.,How would you describe Carson?,like their effort paid off,As someone who enjoys where they live,happy to be in a new home,2
130,330,330,330,330,"In a act of rage about his test scores, Casey destroyed all tests.",What will Casey want to do next?,get rid of all the tests,avoid detention,drop the course,2
131,3795,3795,3795,3795,"After they finally recovered from a sprained ankle, Ash welcomed Cameron back to the team.",What will happen to Ash?,comfortable,make a winning goal,be captain of the team,2
132,2734,2734,2734,2734,Taylor told Alex what was going on with the new house her fmaily just bought.,How would Alex feel as a result?,like they should help Taylor say goodbye,sad Taylor hasn't found a new house,like they should offer to help Taylor,2
133,855,855,855,855,Ash was fast asleep and dreamt of a nice lake with many fish to catch.,How would Ash feel afterwards?,skilled now,indifferent now,bored now,1
134,3137,3137,3137,3137,Riley and her friends were out and her car died on them.,How would you describe Riley?,worried,a problem solver,upset,0
135,3244,3244,3244,3244,Riley slipped through the cracks and didn't have to answer the question.,How would you describe Riley?,awkward,better,weak,2
136,1993,1993,1993,1993,Taylor improved the patients mood and others were relieved after days of worrying.,What will Others want to do next?,Others will relax next,monitor the patients,adjust the patients,0
137,3549,3549,3549,3549,Jan is understanding their math homework well.,How does Jan feel afterwards?,like they are smart,easy,like they are getting it,0
138,504,504,504,504,Lee and his brother saw the robber leave the bank but they kept their lips sealed.,How would Lee feel afterwards?,Excited,afraid,Scared,2
139,1701,1701,1701,1701,Aubrey did not say anything to Kai because she wanted to surprise him.,Why did Aubrey do this?,argue with Kai,keep their mouth shut,give Kai a gift,2
140,4812,4812,4812,4812,Addison hired and fired them when they were doing a bad job at work.,How would Others feel as a result?,a good employer,happy,disappointed,0
141,376,376,376,376,Sasha was running late for school. Sasha ran a stop sign.,How would you describe Sasha?,in a hurry,a very careful driver,careless,2
142,1657,1657,1657,1657,Kendall paid Sasha's cable bill because she was having a hard time with money.,What does Kendall need to do before this?,needed to get rich,needed to save money,Check her bank account,2
143,1884,1884,1884,1884,"Since Remy was the new tutor and was trying to help Lee do better in school, Remy drew Lee an analogy for the problem.",What will Lee want to do next?,create a new analogy to show to Remy,prepare the subject,analyze the analogy to be sure they understand,2
144,1401,1401,1401,1401,Skylar decided to hire a tutor for her daughter because she was failing at math.,How would Skylar feel afterwards?,a good mom,relieved,smart,0
145,613,613,613,613,Lee drove home Casey's kids after their school soccer practice.,What will happen to Lee?,go back home,go to the soccer practice,drive Casey's kids,0
146,3774,3774,3774,3774,Skylar was expecting her very first child at the hospital with her friend there.,What will happen to Addison?,go into contractions,leave the hospital,have her baby,1
147,3014,3014,3014,3014,Carson immediately picked it up and went with the process in an effective manner.,How would you describe Carson?,very professional,determined,incompetent,0
