,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
172,2880,2880,2880,2880,"Sasha tested every outlet. However, she couldn't find one that worked at all.",How would Sasha feel afterwards?,disappointed,Dedicated,stimulated,0
173,4339,4339,4339,4339,Jesse got picked for the local baseball team but Jesse was not very good at baseball.,What will happen to Jesse?,The others will be disappointed,keep playing baseball,find another sport to play,0
174,1789,1789,1789,1789,Ash looked at their mother for approval as she performed her new trick.,How would you describe Ash?,exciting,lazy,shy,0
175,297,297,297,297,Cameron got lost in the maze at the country park but after wandering around for a long time Cameron found a way out.,How would Cameron feel afterwards?,capable,Pleased,Sad,1
176,4269,4269,4269,4269,Tracy snuck up behind Cameron. They were trying to scare him.,What will Cameron want to do next?,scare cameron,run away,stand his ground,1
177,3978,3978,3978,3978,Austin gave the man help getting his groceries in his car.,How would Others feel as a result?,proud of Austin,a good person,a helpful person,0
178,2318,2318,2318,2318,"After leaving the store, Riley decided to go get a tattoo and find a Chinese restaurant.",How would others describe Riley?,Others would be upset that Riley got a tattoo,Others would be upset that Riley went to a Chinese store,Others would be upset that Riley got a Chinese tattoo,0
179,1588,1588,1588,1588,Bailey got some cash from the cash machine and gave it to their friend.,What will Bailey want to do next?,buy a goat,see their reaction,make sure they have money in their account,1
180,3426,3426,3426,3426,Kai help himself to all of the candy in the bowl.,What will Others want to do next?,loves sugar,loves candy,tell Kai that was rude,2
181,3219,3219,3219,3219,carson needed to have a difficult talk with remy so he went to remy's room.,How would you describe Carson?,as normal,nervous,awkward,1
182,3683,3683,3683,3683,Riley had just moved to a new town and was excited for the upcoming adventure in store.,Why did Riley do this?,wanted to keep everything together,was not adventurous,wanted a fresh start,2
183,4845,4845,4845,4845,Taylor worked as a nurse in the local hospital and noticed a patient was feeling very down so Taylor spent extra time with the patient to try to cheer them up.,How would you describe Taylor?,uplifted,uncaring,caring,2
184,694,694,694,694,"Sydney replied back before thinking through their answer, and ended up rambling nonsensically for several minutes.",How would you describe Sydney?,embarrassed about it,a professional speaker,a clumsy speaker,2
185,252,252,252,252,Addison kept asking Sydney about dinner plans because she knew Becky asked Sydney to go to Applebees but Sydney denied having any plans.,How would Addison feel afterwards?,excited to go out to dinner with friends,going with Becky to dinner,included in dinner plans,0
186,3193,3193,3193,3193,Sasha persuaded the kids to Join the rest of the class.,How would Sasha feel afterwards?,Good the kids helped out,Glad the kids were in class,Good for helping them out,2
187,3303,3303,3303,3303,Kai stumbled and  fell into the muddy drainage ditch and called someone for help.,What will Kai want to do next?,try to make it back up the bank,get someone to throw a party,be rescued,0
188,1269,1269,1269,1269,Riley gave Ash another chance at making the baseball team by the end of the week.,How would you describe Riley?,feeling passive,feeling detached,feeling strong,0
189,4824,4824,4824,4824,As Austin entered the restaurant he knew exactly what to eat for dinner that night.,What will Austin want to do next?,go to the restaurant,order,go to the diner,1
190,1464,1464,1464,1464,Kai dressed alike because she had no style.,How would Others feel as a result?,I never thought this would work,intelligent target selection,copied,2
191,2650,2650,2650,2650,Sydney lost Kai way back then when they were in the mall.,How would you describe Sydney?,upset,guilty,selfish,0
192,3311,3311,3311,3311,Carson got bit by a dog when they entered their friends new house.,How would Carson feel afterwards?,very hurt,annoyed,unlucky,0
193,1272,1272,1272,1272,Skylar drove home in their new car after stopping to fill it up with some gas.,What will Skylar want to do next?,buy a new car,stop at a gas station,tell others about the car,2
194,2765,2765,2765,2765,Robin called the police on Kendall because she stole something from a store around the corner.,What will Kendall want to do next?,get kendall in trouble,steal more stuff,give up,2
195,2370,2370,2370,2370,Bailey did not feel like going to school. They faked being sick.,How would Bailey feel afterwards?,a liar,unmotivated,does not like school,1
196,3215,3215,3215,3215,Jan took her son to the doctor after her son got all the kids sick.,What will happen to the kids?,listen to advice,stay home from school,play with other kids,1
197,4360,4360,4360,4360,Tracy did not want to go to prom because they had nothing to wear.  Skylar advised Tracy to go.,What will Skylar want to do next?,give money to Tracy to buy a dress,look at dresses to wear,lend Tracy their car,0
198,547,547,547,547,"Carson loved Cameron a lot, but Cameron decided to break up with Carson over the argument.",What will happen to Carson?,end the relationship,conclude the relationship,very sad,0
199,4141,4141,4141,4141,Alex was going to a party and decided to invite their friend Cameron.,What will Cameron want to do next?,meet up with Alex,have fun,go to the party,2
200,2966,2966,2966,2966,"It was time for Kai to go home, but Sydney wanted Kai to stay over.",How would Kai feel as a result?,Rejected,Sad,Liked,2
201,1236,1236,1236,1236,"Jan kept a detailed leather back diary of her most private feelings and experiences. Jordan, Jan's worst enemy, stumbles upon Jan's book.",What might Jordan do with the diary?,Leave it alone,mean,Share it with friends for a laugh,2
202,2821,2821,2821,2821,robin wanted to prove a point so she made an ass out of cameron.,What will Robin want to do next?,bad,make cameron look stupid,ignore cameron,1
203,1654,1654,1654,1654,Addison finally took the book back to the library after a week.,What does Addison need to do before this?,stay home,return the book,forget the book,2
204,838,838,838,838,Skylar learned German on YouTube.  They were ready to travel to Germany.,How would you describe Skylar?,very talented,very excited,uncertain about what they want,1
205,4128,4128,4128,4128,Cameron was new in school. Kendall decided she did not like him based on assumptions and rumors.,What will happen to Kendall?,avoid Kendall at all cost,be rude,become an outcast,1
206,1162,1162,1162,1162,"Kendall didn't like the decorations Jordan had chosen for the party, so she turned Jordan's decoration into various new things.",How would Kendall feel afterwards?,very creative,worried that they spent too much on new decorations,justified when they see the modified decorations complement the room,0
207,4284,4284,4284,4284,Sydney belonged to Cameron's group of friends from school they met.,What will happen to Cameron?,would be happy to have Sydney in the group,meet the group of friends,socialize a lot,2
208,1912,1912,1912,1912,riley gave no one access because riley didn't trust anyone else with the information.,How would Others feel as a result?,included in the plan,left out,extremely quiet,1
209,4949,4949,4949,4949,Ash understood another reason the students couldn't concentrate was because of the nice weather ourside.,What will students want to do next?,go to cafeteria to eat,understand why it was difficult to study,be done with the class,2
210,1284,1284,1284,1284,There was a crowd of people and Ash got lost amongst it.,How would Others feel as a result?,afraid,stay safe,embarassed,0
211,4194,4194,4194,4194,Lee didn't understand the homework assignment. Lee tried to call Tracy to ask some questions.,How would Lee feel afterwards?,content,disappointed,annoyed,0
212,3566,3566,3566,3566,"After a very successful trip to the casino, Aubrey cashed in their chips.",What will happen to Others?,get money,cheer for Aubrey,steal Aubrey's chips,1
213,1050,1050,1050,1050,Alex went to their boss and asked them for a promotion.,How would Alex feel afterwards?,nervous,career-oriented,motivated,0
214,2165,2165,2165,2165,Ash and Remy are in the campus library together studying for an upcoming exam which they both will have to take for the semester.,Why did Ash do this?,go to the library,send Remy a secret message or warning,get Remy's attention,0
215,3495,3495,3495,3495,Austin allowed pets in their house and then some of the pets went to the bathroom on the floor.,What will Austin want to do next?,keep letting pets in the house,stop letting pets in the house,be friendly,1
216,2220,2220,2220,2220,Remy asked Tracy their thoughts on the new project he was starting.,How would Remy feel afterwards?,informed,wanting to do a good job on the project,upset,0
217,2749,2749,2749,2749,Bailey has been very rude to Lee.  Lee swept Bailey away.,What will Lee want to do next?,go home,apologize to Lee,ignore Bailey completely,2
218,87,87,87,87,Riley was jumping up and down with their hands in the air. Austin held Riley's arms to keep them from moving.,What will happen to Austin now?,get yelled at,get free,get a loving look,0
