,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
4786,102542,102542,Joey drove with his family to the graduation ceremony.,After it was finished he got lunch with his family.,Joey was hungry by the end.,Joey was older by the end.,0
1507,114792,114792,Gina finished her breakfast at her grandma's house.,Gina was just happy she didn't have to feed them again.,The dogs were all fed.,The dogs were not fed.,0
992,166993,166993,Many children showed up for the egg hunt.,The children had a lot of fun looking for eggs.,The eggs were scattered all over the park.,The eggs were scattered all over the planet.,0
4149,17778,17778,Terry decided he wanted to go back to college.,Terry soon took an accounting job shortly after graduation.,Terry got an internship.,Terry never worked.,0
2505,74204,74204,Alex is terrified of scary movies.,"Bob smiled, and for a split second, Alex wasn't afraid of the movie.",Alex met Bob. Bob saw Alex's gloomy face.,Alex met Bob. Alex saw Bob's gloomy face.,0
3845,99567,99567,Our dinner reservations were for seven.,Instead we just ate fast food.,The restaurant could not find our reservations.,The restaurant immediately found our reservations.,0
2368,99815,99815,Harry the Greek was a store in the South End of Boston.,The store went out of business and the area became gentrified.,Harry the Greek was a family store.,Harry the believable was a family store.,0
49,87549,87549,Julia was at a swimming pool.,"Luckily, she found it soon enough.",Julia lost her retainer and looked everywhere for it.,Julia never had a retainer and looked everywhere for it.,0
4567,57611,57611,I was able to hit the ball into the green.,I fell short since the next hit was too strong.,I was hoping to end with a good score.,I was hoping to end with a terrible score.,0
2234,129401,129401,A new Chick-Fil-A just opened up and I couldn't wait to try it.,"As a vegetarian, I refused to eat the chicken sandwich.",Wonder if there was vegetarian options available.,Wonder if there was meat options available.,0
595,43133,43133,I told my roommate that I didn't want to go to class today.,He asked me if I'd like to get lunch after class.,My roommate was fine with the idea.,My  roommate was angry with the idea.,0
2370,100325,100325,Jenna was playing with her sister's phone.,She began to cry loudly.,Jenna dropped the phone into the toilet.,Jenna dropped the phone into the bag.,0
1605,139552,139552,Gina was driving home in the snow.,She decided instead she would take the streets back home.,"She wanted to take the highway, but there was a lot of traffic.","She wanted to take the highway, but there was a lot of bugs.",0
4886,47107,47107,June was all alone for Thanksgiving.,She decided to go out and volunteer at a kitchen.,She didn't want to be lonely.,She didn't want to be a witch.,0
3212,13607,13607,John was very focused on the grill.,Five minutes later he returned to a grill full of burned burgers.,"In the middle of the barbecue, John's boss called about a work emergency.","In the middle of the barbecue, John missed a call from his boss about a work emergency.",0
2159,25532,25532,"One day, my family's dog ran away.","Thankfully, our dog was safely returned home.",The neighbors found the dog.,The neighbors ran over the dog.,0
2953,102877,102877,I decided I wanted to sign up for a christmas club with my bank.,I am glad I signed up.,The club gives a lot of discounts.,My bank does not offer a christmas club.,0
1576,52595,52595,Mitch had to start his new teaching job today.,Now the little kid calls him LeBron James instead of Mr Francis.,Mitch told his kids he was a former basketball player.,Mitch told his kids he was a former chess player.,0
3947,14389,14389,Jake had smoked for years.,Jake decided to try to quit after that.,Jake got very sick.,Jake got very healthy.,0
2182,6654,6654,Mike was talking to Molly.,He was relieved to find out that it was not himself.,He began to think Molly looked like him.,He began to think Molly was a ghost.,0
3943,164451,164451,"When Tiffany was 17, she got a job at a nursing home.","Four Years later, Tiffany graduated and loved her job as a nurse.",Tiffany decided to make it a career.,Tiffany decided to quit her job.,0
2400,125810,125810,Jill had a really short temper.,Jill was able to get help through anger management classes.,Jil decided to sign up for anger management.,She decided to sign up for karate classes.,0
2168,125803,125803,Jill had a really short temper.,Jill was able to get help through anger management classes.,Jill realized she needed help when she hit her sister.,Jill realized her cousin needed help when she hit her sister.,0
4264,126148,126148,Katy's cell phone was broken.,She then purchased the phone and started making calls.,Katy looked for a new phone to use.,Katy didn't bother to look for a new phone to use.,0
3762,33222,33222,Steve is a great video gamer.,Steve makes a lot of money to play Halo.,Steve received a partnership offer from a gaming company.,Steve did not receive a partnership offer from a gaming company.,0
4350,45910,45910,The flag guy on the road work team was waving on cars one day.,Only two ever were able to realize their dream.,The road work team wanted to win the lottery.,The lottery wanted to win the road work team.,0
21,93147,93147,I had just graduated from university.,I learned that saying goodbye will never be easy.,"So, I had to say goodbye to many of my peers and friends.","So, I had to say hello to many of my new peers and friends.",0
2730,125200,125200,Jessica was just waking up one day.,Jessica was sad for the rest of the day.,She realised that she left her phone on the bus.,She realized that she took her phone from the bus.,0
2637,24638,24638,Gabe loved to glide around Brazil.,Gabe hasn't had much success unfortunately.,Gabe was trying to become a pilot.,Gabe was easying to become a pilot.,0
2264,29412,29412,Alex was at a house party.,He really hated it and was happy when he was able to go.,The music and people were too loud.,the music and people were amazing.,0
1357,163323,163323,George loved the fall weather and was anxious to get outdoors.,He ended his day off with a nice picnic at a nearby picnic shelter.,george went outside to a park.,"george went outside to a park but it rained"".",0
4767,145087,145087,Sam wanted to throw a party.,Sam had a terrible hangover the next day.,Sam drank too much at his party.,Sam did not drink at all at the party.,0
4108,46001,46001,Jim began selling candy in school.,By the time he left school he had made enough money for college.,Jim sold candy well.,Jim was not able to sell candy.,0
499,155367,155367,My wife was abusive.,I was happy that I no longer had to fear her.,I decided to divorce my wife because of her abuse.,I decided to kiss my wife because of her love.,0
1912,152756,152756,My girlfriend loves musicals.,"She was happy that I did and it was worth it, though.",i purchased expensive tickets for an upcoming musical on Broadway.,I purchased a ticket for an upcoming wrestling match.,0
2515,87270,87270,Jose was excited.,Jose had fun at the skatepark.,Jose's bestfriend invited Jose to go to the skate park to skate.,Jose's bestfriend invited Jose to the movie theater to skate.,0
3956,147917,147917,Marion was about to move.,She decided to just leave it.,Marion had problems moving a bird bath in her yard.,Marion had problems moving a bird bath in her bedroom.,0
1785,121775,121775,I was moving from Texas to Oregon.,I rode the bus for days until I arrived.,For part of my trip I took the bus to Oregon.,For my trip I never took the bus to Oregon.,0
852,39572,39572,Jerry decided to throw a house party.,It took him months to pay off the damage.,The house party caused a lot of damage to Jerry's house.,The house party caused a lot of fun at Jerry's house.,0
3679,34932,34932,Darren played football all day long.,Darren got an IV at the hospital.,Darren didn't drink any water at all that hot day.,Darren drank plenty water that hot day.,0
4895,141419,141419,Jay needed to call home.,After that Jay was able to call home when he wanted.,He wanted to apologize to his dad.,He wanted to apologize to his neighbor.,0
1351,14736,14736,Abbey had a role in a Peter Pan ballet.,"When it was over, her family gave her flowers.","She got to be the fairy, tinkerbell!.","Her friend got to be the fairy, tinkerbell!.",0
1029,104729,104729,Julia baked a cake.,"After finishing, her cake looked very tasty.",Julia was really excited about what she was doing.,Julia was very uninterested about what she was doing.,0
