,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
916,16849,16849,Tony really wanted to be strong and healthy.,"After six months Tony was big, strong and proud of his accomplishment",Tony set a lax regimen for himself.,Tony set a strict regimen for himself.,1
4542,3333,3333,Mandy was looking for a mechanic.,Mandy decided to hire Oriel as his mechanic.,Mandy forgot about her friend Oriel being a mechanic.,Mandy remembered her friend Oriel was a mechanic.,1
1469,124627,124627,Ryan loved to customize his bike.,Ryan decided not to ride his bike anymore.,Ryan crashed his snowboard.,Ryan crashed his bike.,1
584,80547,80547,Every day Bob leaves for work very early in the morning.,"The paper stopped coming early enough, so he cancelled it.",Bob asked that his paper be delivered later than normal.,Bob asked that his paper be delivered earlier than normal.,1
1815,54979,54979,Amanda was so excited for her first day on her new job.,"She worked until noon, left and never returned.",She fell in love with the work immediately.,Amanda did not enjoy her new job.,1
1433,64644,64644,Ricard thought space was cool.,On that morning he unwrapped one.,"Ricard asked for a spaceship, but was rejected a wrapped package.",Ricard asked for a spaceship and received a wrapped package.,1
4847,47887,47887,Jerry was hungry one day while watching movies.,"When he woke up, he checked the popcorn and it was burned.",Frederick fell asleep at a friend's house.,Jerry fell asleep while waiting for his popcorn to pop.,1
449,1155,1155,Alex had his heart set on an ivy league college.,Alex ended up achieving his dream of getting into the school,Alex applied to no colleges.,Alex applied to Harvard.,1
3501,48314,48314,Jeb was building statues out of rocks.,Jeb was excited to build a new one.,The statue looked good.,The statue collapsed completely.,0
1843,103424,103424,Bay took a pop quiz in math.,"Unfortunately, Bay was stuck with the failing grade.",Bay passed the test.,Bay did not pass the test.,1
1384,103416,103416,Bay took a pop quiz in math.,"Unfortunately, Bay was stuck with the failing grade.",Bay didn't pay attention in Turkish baths.,Bay didn't pay attention in class.,1
1549,104821,104821,Jessica was a very big fan of country music.,Jessica called the station and won two free tickets!,Jessica refused to enter into a contest.,Jessica entered in a contest.,1
4674,150113,150113,Alfred invited a few friends over to go fishing.,Alfred and his friends had to call off their plans for the day.,The weather forecast called for sunshine all day.,The weather forecast called for rain all day.,1
452,66064,66064,Everyone said that Cecil was a good cook.,Cecil considers his restaurant a success.,Cecil decided to cook at home.,Cecil decided to cook in a restaurant.,1
876,12365,12365,Rick grew up in a troubled household.,He joined a gang.,Rick did well in school.,Rick did poorly in school.,1
680,92922,92922,Wendy told her mom she wanted to look special for picture day.,Wendy's mom was aghast when she saw her daughter's pixie haircut.,Wendy cancelled her short haircut.,Wendy got a short hair cut.,1
163,38806,38806,Larry sees that his rug is covered in stains.,He wishes he had cleaned his rug weeks before.,Larry didn't really care because the car was about to be replaced.,Larry was embarrassed when his friends came over.,1
4448,156659,156659,Sarah had her first swimming lesson today.,Sarah is excited for her next swimming lesson.,Sarah had a lot of trouble learning to swim.,Sarah had a lot of fun learning to swim.,1
3034,156657,156657,Sarah had her first swimming lesson today.,Sarah is excited for her next swimming lesson.,Sarah had a lot of explaining to do.,Sarah had a lot of fun learning to swim.,1
3944,159435,159435,Buck found some small bones in a field.,The mystery was solved when he found out they belonged to a raccoon.,Buck went to Walmart to find out what animals the bones were from.,buck went online to find out what animals the bones were from.,1
4838,66540,66540,Ben went swimming in the quarry.,"When he finally calmed, he was able to yank the leech off.",A friend grabbed on to their arm.,A leech grabbed on to his private parts.,1
1345,137002,137002,We had dinner in Brooklyn tonight.,Everyone ordered and enjoyed chicken and waffles.,We found a sushi place we'd never tried before.,We found a place we'd never tried before and went.,1
4456,19457,19457,My mom placed a tray of snacks on the table.,"However, I took the tray into another place.",My mom told me to move the the tray on the table.,My mom told me to keep the tray on the table.,1
1880,105595,105595,Andrew got drunk and went to the beach.,Finally Andrew was arrested for public intoxication.,Andrew made a sculpture of himself.,Andrew made a fool of himself.,1
4200,163131,163131,Jim's bank account was low.,It turns out someone charged money after stealing his card.,he had over 1 million dollars in it.,Jim was perplexed at why it was low.,1
4061,6895,6895,Tory purchased the most perfect crystal earrings.,She was sure she wouldn't be disappointed again.,The crystals turned out to be poisonous.,The crystals turned out to be fake.,1
3408,6896,6896,Tory purchased the most perfect crystal earrings.,She was sure she wouldn't be disappointed again.,The crystals turned out to be real.,The crystals turned out to be fake.,1
873,6902,6902,Tory purchased the most perfect crystal earrings.,She was sure she wouldn't be disappointed again.,Tory hated the earrings so much.,Tory loved the earrings so much.,1
2557,105184,105184,Amy's ex friend spilled red paint on her white pants.,"Amy was upset, she hated to lose her new white pants.",Amy's pants were cleaned with no trace of red paint.,Amy's pants were stained with red paint.,1
895,107488,107488,Tom was a very healthy guy.,Soon thereafter Tom had to go to the restroom.,Tom eats lots of chicken nuggets and drinks plenty of oil.,Tom eats lots of vegetables and drinks plenty of water.,1
361,148888,148888,When I woke up this morning I was greeted by the sound of birds.,Listening to birds in the morning makes me happy.,I lay in bed and went back to sleep.,I lay in bed and listened.,1
4014,32383,32383,Fred and James both claimed they were the best basketball player.,"James learned that day to focus on the game, not on bragging.",Fred beat James  in the game.,James beat Fred in the game.,1
2573,121425,121425,Jack had been experiencing stomach pain all day.,Jack was admitted to the hospital and had his appendix removed.,Jack went to his dentist to get checked out.,Jack went to his doctor to get checked out.,1
4212,129336,129336,Miranda was heavily pregnant.,It turned out that it was just gas.,Miranda rushed to the hospital because she though she was in traffic.,Miranda rushed to the hospital because she though she was in labor.,1
2000,144546,144546,There was a curious scene on the playground.,Their blockade saved it from the other kids it until it flew away.,Some kids wanted to care for a bird and other kids helped them take the bird.,"Some kids wanted to bother a bird that was in the playground, but some kids blocked their way.",1
3535,86115,86115,Ted had a mouse infestation problem.,"When finished, Ted felt satisfied with his work.",Ted set traps all over.,Ted set a table for them all over.,0
1763,86114,86114,Ted had a mouse infestation problem.,"When finished, Ted felt satisfied with his work.",Ted set traps all over.,Ted removed traps all over.,0
1760,83742,83742,Harold's new puppy was very rambunctious and full of energy.,"After 3 months, it was very evident that the obedience classes worked.",He took him to an obedience class but it didn't work.,Harold decided to put his new puppy in Obedience School.,1
3879,166656,166656,Joe had quit his job to travel the world.,"Alas, things didn't work out and he had to return to America.",Joe gained more money when he was out of the country.,Joe ran out of money when he was out of the country.,1
4718,150289,150289,Thomas had been feeling under the radar lately.,He was diagnosed with diabetes after gaining forty pounds.,Thomas ate a lot of healthy fruits and vegetables to feel better.,Thomas ate a lot of sugar to feel better.,1
