,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
3565,117624,117624,My wife and I were in bed.,Eventually she gave in and got up.,My wife wanted to sleep on the floor.,My wife wanted to sleep more.,1
3448,3223,3223,Don was at a restaurant when he discovered he did not bring his wallet,He had to work for hours to pay for his meal before he could go home.,the manager walked out.,the restaurant manager did not let don leave the restaurant.,1
1900,45991,45991,Jim began selling candy in school.,By the time he left school he had made enough money for college.,Jim made it into a business which failed financially.,Jim made it into a business.,1
1182,66924,66924,Lucy was lost in the basement of her grandmother's church.,"A kind usher gave her a sucker, and took her back to Sunday school.","Luckily, Lucy got some help.","Luckily, Lucy found a map.",0
2064,153679,153679,Lulu had just moved into her new home.,Lulu turned on the dishwasher.,Lulu was disappointed to not have a dishwasher for the first time.,Lulu was excited to have a dishwasher for the first time.,1
300,26392,26392,Amy and her friends thought it would be fun to sneak to the park.,"She turned, and Ben kissed her quickly before he headed home.",Amy left Ben at the park.,Amy met Ben at the park.,1
4962,150697,150697,I walked into the bank.,That man had robbed the bank!,A man ran out wearing a straight jacket.,A man ran out wearing a ski mask.,1
3872,68542,68542,I wanted to go to the museum.,The museum was closed and I had wasted my time.,I traveled two minutes to go.,I traveled an hour to go.,1
649,13111,13111,Our two year old granddaughter is acting up.,Her mom was not amused.,She played a prank on her mother.,She played a prank on her dad.,0
3898,125547,125547,Rocky woke up on Saturday determined to go fishing.,Rocky came home with a fish and couldn't taste the difference.,"Rocky was sure that if he caught a disease, it would be better than a snake bite.","Rocky was sure that if he caught a fish, it would taste better than store bought.",1
3699,67010,67010,Kevin bought a new truck.,It was more ice than snow and too slippery even for his truck.,Kevin tried to take it out on a snowy day.,Kevin never took it out during  bad weather.,0
366,12159,12159,My neighbor plants beautiful flowers in her backyard.,"My neighbor was not happy, but she forgave the puppy.",My puppy got out one day and trampled over the neighbors flowers.,My kitten got out one day and trampled over the neighbors flowers.,0
1776,22823,22823,Josh's mom told him he could have 2 pieces of chocolate.,She warned him his stomach would hurt.,Josh told his mum he didn't want more.,Josh asked him mom why he couldn't have more.,1
224,95044,95044,The bully at school punched me.,My parents sued the nurse and won the case.,When I went to the nurse she didn't do anything even though my parent's nose was broken.,When I went to the nurse she didn't do anything even though my nose was broken.,1
2930,95169,95169,Ben and Jen love fortune cookies.,Jen shared a fortune with Ben.,Jen received two donuts while Ben got none.,Jen received two cookies whille Ben got none.,1
4256,47371,47371,Ben asked his mom to bring a snack home.,She had brought home a dozen donuts!,Ben told his aunt that he wanted some donuts.,Ben told his mom that he wanted some donuts.,1
4944,81488,81488,Last night I was chatting with Chandler on instant messenger.,I went home that night with a full belly and heart.,Chandler invited me to dinner and he asked me out.,Chandler discouraged me to dinner and he asked me out.,0
2281,95206,95206,It was hot and David wanted a treat.,The double scoops melted quickly and fell onto the pavement.,David went and got an ice cream from the store.,David went and got a burrito from the store.,0
1098,73087,73087,A girl was in line to ride a plane.,Luckily she could use her phone as a ticket too.,She left her physical ticket in her pocket.,She left her physical ticket at home.,1
3199,103826,103826,Derek went to the bar.,He got her number.,Derek saw a girl he liked and wanted to ask her out.,Derek saw a girl he hated and wanted to ask her to leave.,0
3111,120415,120415,Brooke went to the beach last week.,Brooke cannot wait to return.,He had a long wait for his friend.,He had a long wait and was alone.,0
2598,3799,3799,Tania wanted to be a cheerleader.,She didn't end up making the team.,Tania nailed the try outs for the cheerleading team.,Tania tried out for the cheerleading team.,1
28,48255,48255,The school group planned a trip for an overnight on a battleship.,We slept all night and in the morning we left the ship.,The school group had a horrid time sleeping.,The school group had a great time.,1
2890,1526,1526,Yesterday Kelly took some selfies.,Kelly has no good ones to post.,Kelly was happy with the way they turned out.,Kelly wasn't happy with the way they turned out.,1
547,91557,91557,Ned wanted to learn to play basketball.,The team hated Ned.,Ned joined a team and Ned shared and cooperated with others.,Ned joined a team but Ned did not share and cooperate with others.,1
4310,96476,96476,David and his friends went to the lake.,He hurt his elbow and had to leave the lake.,David hit his foot on a rock.,David hit his elbow on a rock.,1
405,43688,43688,Sally entered a contest online and won some gift cards.,She found a cool item and then happily bought it.,Sally was always looking for great deals.,Sally was always looking for great articles online.,0
4597,155696,155696,Andrea was the best in her class at blowing bubbles.,Andrea spent 4 hours picking gum out of her hair.,"One day, she blew the largest bubble she's ever done, but then the bubble popped.","One day, she blew the smallest bubble she's ever done, but then the bubble stayed inflated.",0
2802,6271,6271,Becky's closet was very messy.,Finally she felt better.,Becky cleaned up her closet.,Becky cleaned up her kitchen.,0
3051,163561,163561,Julian and his family were making Christmas cookies.,"Then, she hung it on a string and made an ornament.",Julian ordered some attractive pizza.,His mom set aside the most attractive one.,1
941,43379,43379,The Baylor Bears basketball team played Yale on Thursday.,Baylor kept it close but in the end they lost the game.,Yale was a heavy favorite.,Yale forfitted.,0
2608,45946,45946,Holly was a good neighbor.,They would praise her for being such a good person.,Holly would help her neighbors all of the time.,Holly would scold her neighbors all of the time.,0
99,35025,35025,Everybody loved Bob because he played a popular character on film.,Bob told the man to leave him alone.,Bob hugged a man.,One of Bob's fans would follow him everywhere he went.,1
462,111109,111109,Ron wanted to learn how to sing.,And she complimented his voice.,Ron took singing lessons.,Ron took guitar lessons.,0
4216,59764,59764,Francine has always wanted to have earrings.,Francine is very happy with her decision to pierce her ears.,Francine made an appointment to have her ears tattooed.,Francine made an appointment to have her ears pierced.,1
3957,53458,53458,Joe needed a new desk.,He finally bought a new desk.,Joe went online to search how much a new home would cost.,Joe went online to search how much a new desk would cost.,1
4199,8852,8852,Mike was on his last day working at a construction site.,He was able to adjust to prison life pretty quickly.,"Without work, Mike robbed a prison but was caught.","Without work, Mike robbed a bank but was caught.",1
1962,70458,70458,Joey's uncle showed him a marble.,Joey took his baseball and went home.,Joey traded the marble for a baseball he wanted.,Joey traded the goat for a baseball he wanted.,0
534,122421,122421,Archer gets phone calls all the time.,Now he never gets sales calls!,Archer never blocked the sales call numbers.,Archer blocked the number of the sales callers.,1
4278,34178,34178,I stupidly decided to take off my screen protector yesterday.,I then decided to buy another one.,I dropped my phone and ate a doughnut.,I dropped my phone and almost cracked the screen.,1
669,129930,129930,Bob played Bill at a game of checkers.,"And bill won that game, the last game of checkers he ever played.",Bill finished to get bored while playing the game.,Bill began to get bored while playing the game.,1
