,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
86,153478,153478,July started a savings account when she turned eight.,She hopes to maintain her money until she is eighteen.,July saved her money and never spent it.,July saved her money and spent it all.,0
110,128840,128840,James was out visiting his friends.,They had a great time enjoying each other's company.,James and his friends had a party.,James and his friends had a fight.,0
3115,129617,129617,"A farmer woke up one morning, and found his pigs had gone missing.","It turned out, the pigs had been left in the stables by mistake!","His son, who normally let them out, had fallen asleep.","His son, who normally let them out put them in the house.",0
454,110748,110748,I went to buy groceries at the store.,The person behind me in line paid for my groceries!,At the check-out I realized I'd forgotten my wallet.,At the check-out I realized I had a cash-filled wallet.,0
1670,168644,168644,"When one is a celebrity, everything he does is considered sexy.",The photo received thousands of likes and comments.,A certain celebrity posted a selfie online.,A certain regular-joe posted a selfie online.,0
969,129620,129620,"A farmer woke up one morning, and found his pigs had gone missing.","It turned out, the pigs had been left in the stables by mistake!",The farmer found the dogs in the stable.,The farmer found the pigs in the stable.,1
1136,59230,59230,"Sherry adored her husband Henry, and they'd been married for Years.",Henry had always been tone deaf.,Sherry met Henry when she visited the school for the tone deaf.,Sherry met Henry when she visited the school for the musical elite.,0
3355,115844,115844,"Since almost drowning in the ocean, Nancy was no longer able to swim.","With lessons, she soon was able to enjoy swimming again.",Nancy enrolled to take swimming classes to become a stronger swimmer.,Nancy non-subscribed to take swimming classes to become a stronger swimmer.,0
4820,114534,114534,Jenny wanted to find the perfect birthday gift for her mother.,Her mother said it was the best gift she ever received.,Jenny thought long and hard about what her mother would want.,it was hot in there.,0
1096,50062,50062,It had been raining for days.,They lost the house and most of their belongings.,The house flooded but could be repaired.,The house flooded beyond repair.,1
3050,23592,23592,Anna missed seeing hummingbirds all the time.,Anna was so happy to see the little red-chested birds again.,One day Anna saw a bird near her house.,Every night Anna sees a bird far from home.,0
3960,132092,132092,My husband always does the dishes and cleans the kitchen.,"I feel really guilty, but lucky.",I get to sit and relax while my husband does these chores.,I get to do all my chores.,0
1328,13541,13541,He went to the hospital with an upper respiratory infection.,He passed away two days later.,He was very weak from the illness.,Despite being sick the illness did not weaken him.,0
3411,111264,111264,Everyone took turns hitting the Pinata.,She ripped it in half and poured the candy on the ground.,One girl was getting frustrated.,One girl was too weak.,0
69,133840,133840,The other night I had trouble falling asleep.,That was my first all nighter since I was a teenager.,I stayed up and watched movies.,I stayed up and watched slow boring movies.,0
1239,64853,64853,I wanted to make scrambled eggs for breakfast.,I ate cereal instead.,I didn't want to turn on the stove.,I wanted to turn on the stove.,0
2556,39043,39043,Harry was hungry.,"Then, he ate it.",Harry ordered a pizza.,Harry forgot to order a pizza.,0
1023,137237,137237,Vickie and her family were worried about all of the rainy.,She was at ease since moving to the hills.,Months later they decided to move to lower ground.,Months later they decide to move to higher ground.,1
4085,4877,4877,Ana had just had a baby girl.,Ana loved the earrings.,Ana decided to pursue a career in pregnancy counseling.,Ana decided to pursue a criminal in the mall.,0
177,46773,46773,Dan lost his job suddenly.,His girlfriend moved in with him.,"Dan asked his girlfriend to move in, sharing living costs.",Dan was homeless.,0
1661,101335,101335,Cynthia used to be a deeply religious person.,Ultimately she decided to let it all go to focus on her own happiness.,Cynthia decided she didn't want to go to church anymore.,Cynthia decided she didn't want to only go to church once a week.,0
3128,82800,82800,Charlie was into rapping.,Randy ended up winning,Charlie and his friend Randy did a rap battle.,Randy's friend charlie did a rap battle.,0
2142,5276,5276,I was very nervous to start my job as a CNA.,I made friends quickly and I found myself loving my new job.,I started my first day on the new job.,I quit my first day on the job.,0
102,89380,89380,John had to shine six pair of boots.,John vowed never to disappoint his supervisor again.,john was never late.,John had to make up for being late to a team meeting.,1
3978,35632,35632,Tyler went to a baseball game.,Tyler was elated!,Tyler didn't really like baseball.,Tyler's team won the game.,1
1208,80829,80829,Judy and Bill were preparing to have dinner with their parents.,Judy and Bill were highly unprepared.,Judy and Bill forgot to bring money.,Judy and Bill brought lots of money.,0
4449,10197,10197,Tim lost his glasses.,He put his glasses down from his forehead and felt stupid.,"Tim looked everywhere and when he asked his mom, she pointed to his head.","Tim looked everywhere and when he asked his mom, she pointed to his token.",0
3788,31089,31089,Gina and her friends weren't able to go to the library at school.,But they had no other choice.,They didn't want to ride the bus to the public library.,hey didn't want to fly the plane to the public library.,0
1233,110337,110337,I had to escort my grandmother out of the eye doctor.,I immediately ran after her to redirect her.,My grandmother could not see after her visit.,I could not see my grandmother after her visit.,0
3775,63988,63988,Selena was a music artist with a lot of fans.,Selena made sure the person was arrested.,Selena's fan tried shooting her.,Selena's fan tried helping her.,0
4688,9882,9882,Alexandra was invited to a party.,The cookies were well-received!,Alexandra decided to make cookies to take to the party.,Alexandra decided to make nachos to take to the party.,0
58,134525,134525,My niece recently got a promotion.,She took the promotion but is looking elsewhere.,It didn't pay any extra though.,It paid extra.,0
1565,72431,72431,Robbie was looking for help shoveling her car out of the snow.,Cameron came by and helped Robbie shovel.,Cameron was needing to borrow the jeep from Robbie.,cameron was needing to borrow some sugar from robbie.,0
3744,729,729,Annie and her family went on a road trip.,"Soon, they arrived at the Grand Canyon.",Annie fell asleep in the car.,Annie and her family's car broke down.,0
3814,108047,108047,"Reba worried that she was going to be a killer, like her father.",Reba thought she was doing the right thing.,Reba went to a psychologist.,Reba went and bought a gun.,0
3062,118678,118678,I was preparing food for an Easter potluck event.,They told me to make it again next year.,Everyone hated what I brought.,Everyone loved what I brought.,1
4629,137216,137216,My pilot Rudy and I were caught in a storm.,We made it through just fine and Rudy later praised my navigation.,Rudy decided to fly through the storm himself since I'd never flown in one before.,Rudy decided to have me fly through the storm since i'd never flown in one before.,1
1094,77905,77905,I drove to the gym today.,I walked into the weightlifting room.,I decided I wanted to lift weights today.,The gym was closed.,0
3965,147447,147447,Pete wanted to join the school marching band.,Pete went home to practice for the kazoo tryout.,Pete already played the kazoo.,Pete already played the banjo.,0
3613,19187,19187,I was constipated.,I developed diarrhea.,I ate a high fiber meal.,I ate a low fiber meal.,0
2399,155448,155448,Cade loved watching TV all the time.,He finished school- and began work as a television critic!,Cade wanted to do something with television.,Cade wanted to do something basketball.,0
2587,12972,12972,Lucy was driving down the street when she got a flat tire.,She is very thankful for the technology we have access to today.,Lucy called AAA and they didn't answer the phone to help her out.,Lucy called AAA and they came to help her out.,1
