,annotator_labels,captionID,gold_label,pairID,sentence1,sentence1_binary_parse,sentence1_parse,sentence2,sentence2_binary_parse,sentence2_parse
726,['neutral'],4688194296.jpg#0,neutral,4688194296.jpg#0r5n,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),People are running for a charity.,( People ( ( are ( running ( for ( a charity ) ) ) ) . ) ),(ROOT (S (NP (NNS People)) (VP (VBP are) (VP (VBG running) (PP (IN for) (NP (DT a) (NN charity))))) (. .)))
727,['neutral'],4688194296.jpg#0,neutral,4688194296.jpg#0r1n,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),the runners waited to start the olympic race,( ( the runners ) ( waited ( to ( start ( the ( olympic race ) ) ) ) ) ),(ROOT (S (NP (DT the) (NNS runners)) (VP (VBD waited) (S (VP (TO to) (VP (VB start) (NP (DT the) (JJ olympic) (NN race))))))))
728,['contradiction'],4688194296.jpg#0,contradiction,4688194296.jpg#0r4c,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),People wearing pink and purple get ready for a race,( ( People ( wearing ( ( pink and ) purple ) ) ) ( ( get ready ) ( for ( a race ) ) ) ),(ROOT (S (NP (NP (NNS People)) (VP (VBG wearing) (ADJP (JJ pink) (CC and) (JJ purple)))) (VP (VBP get) (ADJP (JJ ready)) (PP (IN for) (NP (DT a) (NN race))))))
729,['neutral'],4688194296.jpg#0,neutral,4688194296.jpg#0r4n,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),People wearing their bright team uniforms await the pistol that signifies the start of their race,( ( People ( wearing ( their ( bright ( team uniforms ) ) ) ) ) ( await ( ( the pistol ) ( that ( signifies ( ( the start ) ( of ( their race ) ) ) ) ) ) ) ),(ROOT (S (NP (NP (NNS People)) (VP (VBG wearing) (NP (PRP$ their) (JJ bright) (NN team) (NNS uniforms)))) (VP (VBP await) (NP (NP (DT the) (NN pistol)) (SBAR (WHNP (WDT that)) (S (VP (VBZ signifies) (NP (NP (DT the) (NN start)) (PP (IN of) (NP (PRP$ their) (NN race)))))))))))
730,['contradiction'],4688194296.jpg#0,contradiction,4688194296.jpg#0r5c,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),People are having a cook off.,( People ( ( are ( ( having ( a cook ) ) off ) ) . ) ),(ROOT (S (NP (NNS People)) (VP (VBP are) (VP (VBG having) (NP (DT a) (NN cook)) (PP (RP off)))) (. .)))
731,['neutral'],4688194296.jpg#0,neutral,4688194296.jpg#0r3n,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),People in orange vests await the beginning of a race to win first prize.,( ( People ( in ( orange vests ) ) ) ( ( await ( ( the beginning ) ( of ( a ( race ( to ( win ( first prize ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race) (S (VP (TO to) (VP (VB win) (NP (JJ first) (NN prize))))))))) (. .)))
732,['entailment'],4688194296.jpg#0,entailment,4688194296.jpg#0r2e,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),People wait for a race to begin.,( People ( ( wait ( for ( a ( race ( to begin ) ) ) ) ) . ) ),(ROOT (S (NP (NNS People)) (VP (VBP wait) (PP (IN for) (NP (DT a) (NN race) (S (VP (TO to) (VP (VB begin))))))) (. .)))
733,['neutral'],4688194296.jpg#0,neutral,4688194296.jpg#0r2n,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),The people waiting are part of the race.,( ( The ( people waiting ) ) ( ( are ( part ( of ( the race ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NNS people) (NN waiting)) (VP (VBP are) (NP (NP (NN part)) (PP (IN of) (NP (DT the) (NN race))))) (. .)))
734,['contradiction'],4688194296.jpg#0,contradiction,4688194296.jpg#0r1c,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),the athlete backflips off of a mountain,( ( the athlete ) ( ( backflips off ) ( of ( a mountain ) ) ) ),(ROOT (S (NP (DT the) (NN athlete)) (VP (VBZ backflips) (PRT (RP off)) (PP (IN of) (NP (DT a) (NN mountain))))))
735,['contradiction'],4688194296.jpg#0,contradiction,4688194296.jpg#0r3c,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),People in orange vests are racing in a race that has started.,( ( People ( in ( orange vests ) ) ) ( ( are ( racing ( in ( ( a race ) ( that ( has started ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (VP (VBP are) (VP (VBG racing) (PP (IN in) (NP (NP (DT a) (NN race)) (SBAR (WHNP (WDT that)) (S (VP (VBZ has) (VP (VBN started))))))))) (. .)))
736,['entailment'],4688194296.jpg#0,entailment,4688194296.jpg#0r3e,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),People in orange vests await the beginning of a race.,( ( People ( in ( orange vests ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .)))
737,['entailment'],4688194296.jpg#0,entailment,4688194296.jpg#0r4e,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),People are wearing colorful clothes,( People ( are ( wearing ( colorful clothes ) ) ) ),(ROOT (S (NP (NNS People)) (VP (VBP are) (VP (VBG wearing) (NP (JJ colorful) (NNS clothes))))))
738,['contradiction'],4688194296.jpg#0,contradiction,4688194296.jpg#0r2c,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),People are racing backwards through Hell.,( People ( ( are ( ( racing backwards ) ( through Hell ) ) ) . ) ),(ROOT (S (NP (NNS People)) (VP (VBP are) (VP (VBG racing) (ADVP (RB backwards)) (PP (IN through) (NP (NNP Hell))))) (. .)))
739,['entailment'],4688194296.jpg#0,entailment,4688194296.jpg#0r5e,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),People are waiting for a race.,( People ( ( are ( waiting ( for ( a race ) ) ) ) . ) ),(ROOT (S (NP (NNS People)) (VP (VBP are) (VP (VBG waiting) (PP (IN for) (NP (DT a) (NN race))))) (. .)))
740,['entailment'],4688194296.jpg#0,entailment,4688194296.jpg#0r1e,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),the runners waited to start the race,( ( the runners ) ( waited ( to ( start ( the race ) ) ) ) ),(ROOT (S (NP (DT the) (NNS runners)) (VP (VBD waited) (S (VP (TO to) (VP (VB start) (NP (DT the) (NN race))))))))
741,['neutral'],6300032355.jpg#1,neutral,6300032355.jpg#1r1n,A young man and young lady dancing on a carpeted floor with a picture from the movie Toy Story on a big screen in the background.,( ( ( A ( young ( man ( and ( young lady ) ) ) ) ) ( ( ( ( dancing on ) ( a ( carpeted floor ) ) ) ( with ( ( a picture ) ( from ( the movie ) ) ) ) ) ( ( Toy Story ) ( on ( ( a ( big screen ) ) ( in ( the background ) ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (JJ young) (NN man) (CC and) (JJ young) (NN lady)) (VP (VBG dancing) (PRT (RP on)) (NP (DT a) (VBN carpeted) (NN floor)) (PP (IN with) (NP (NP (DT a) (NN picture)) (PP (IN from) (NP (DT the) (NN movie))))) (NP (NP (NNP Toy) (NNP Story)) (PP (IN on) (NP (NP (DT a) (JJ big) (NN screen)) (PP (IN in) (NP (DT the) (NN background))))))) (. .))),They movie is very loud in the background.,( They ( movie ( ( is ( very ( loud ( in ( the background ) ) ) ) ) . ) ) ),(ROOT (S (NP (PRP They)) (NP (NN movie)) (VP (VBZ is) (ADJP (RB very) (JJ loud) (PP (IN in) (NP (DT the) (NN background))))) (. .)))
742,['contradiction'],6300032355.jpg#1,contradiction,6300032355.jpg#1r1c,A young man and young lady dancing on a carpeted floor with a picture from the movie Toy Story on a big screen in the background.,( ( ( A ( young ( man ( and ( young lady ) ) ) ) ) ( ( ( ( dancing on ) ( a ( carpeted floor ) ) ) ( with ( ( a picture ) ( from ( the movie ) ) ) ) ) ( ( Toy Story ) ( on ( ( a ( big screen ) ) ( in ( the background ) ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (JJ young) (NN man) (CC and) (JJ young) (NN lady)) (VP (VBG dancing) (PRT (RP on)) (NP (DT a) (VBN carpeted) (NN floor)) (PP (IN with) (NP (NP (DT a) (NN picture)) (PP (IN from) (NP (DT the) (NN movie))))) (NP (NP (NNP Toy) (NNP Story)) (PP (IN on) (NP (NP (DT a) (JJ big) (NN screen)) (PP (IN in) (NP (DT the) (NN background))))))) (. .))),The people dance on the sidewalk.,( ( The people ) ( ( dance ( on ( the sidewalk ) ) ) . ) ),(ROOT (S (NP (DT The) (NNS people)) (VP (VBP dance) (PP (IN on) (NP (DT the) (NN sidewalk)))) (. .)))
743,"['entailment', 'entailment', 'entailment', 'entailment', 'entailment']",6300032355.jpg#1,entailment,6300032355.jpg#1r1e,A young man and young lady dancing on a carpeted floor with a picture from the movie Toy Story on a big screen in the background.,( ( ( A ( young ( man ( and ( young lady ) ) ) ) ) ( ( ( ( dancing on ) ( a ( carpeted floor ) ) ) ( with ( ( a picture ) ( from ( the movie ) ) ) ) ) ( ( Toy Story ) ( on ( ( a ( big screen ) ) ( in ( the background ) ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (JJ young) (NN man) (CC and) (JJ young) (NN lady)) (VP (VBG dancing) (PRT (RP on)) (NP (DT a) (VBN carpeted) (NN floor)) (PP (IN with) (NP (NP (DT a) (NN picture)) (PP (IN from) (NP (DT the) (NN movie))))) (NP (NP (NNP Toy) (NNP Story)) (PP (IN on) (NP (NP (DT a) (JJ big) (NN screen)) (PP (IN in) (NP (DT the) (NN background))))))) (. .))),The two people are dancing.,( ( The ( two people ) ) ( ( are dancing ) . ) ),(ROOT (S (NP (DT The) (CD two) (NNS people)) (VP (VBP are) (VP (VBG dancing))) (. .)))
744,['neutral'],3053415073.jpg#0,neutral,3053415073.jpg#0r1n,The skier is wearing a yellow jumpsuit and sliding across a yellow rail.,( ( The skier ) ( ( is ( ( ( wearing ( a ( yellow jumpsuit ) ) ) and ) ( sliding ( across ( a ( yellow rail ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN skier)) (VP (VBZ is) (VP (VP (VBG wearing) (NP (DT a) (JJ yellow) (NN jumpsuit))) (CC and) (VP (VBG sliding) (PP (IN across) (NP (DT a) (JJ yellow) (NN rail)))))) (. .))),The skier is in a competition.,( ( The skier ) ( ( is ( in ( a competition ) ) ) . ) ),(ROOT (S (NP (DT The) (NN skier)) (VP (VBZ is) (PP (IN in) (NP (DT a) (NN competition)))) (. .)))
745,['entailment'],3053415073.jpg#0,entailment,3053415073.jpg#0r1e,The skier is wearing a yellow jumpsuit and sliding across a yellow rail.,( ( The skier ) ( ( is ( ( ( wearing ( a ( yellow jumpsuit ) ) ) and ) ( sliding ( across ( a ( yellow rail ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN skier)) (VP (VBZ is) (VP (VP (VBG wearing) (NP (DT a) (JJ yellow) (NN jumpsuit))) (CC and) (VP (VBG sliding) (PP (IN across) (NP (DT a) (JJ yellow) (NN rail)))))) (. .))),The skier is wearing a jumpsuit.,( ( The skier ) ( ( is ( wearing ( a jumpsuit ) ) ) . ) ),(ROOT (S (NP (DT The) (NN skier)) (VP (VBZ is) (VP (VBG wearing) (NP (DT a) (NN jumpsuit)))) (. .)))
746,['contradiction'],3053415073.jpg#0,contradiction,3053415073.jpg#0r1c,The skier is wearing a yellow jumpsuit and sliding across a yellow rail.,( ( The skier ) ( ( is ( ( ( wearing ( a ( yellow jumpsuit ) ) ) and ) ( sliding ( across ( a ( yellow rail ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN skier)) (VP (VBZ is) (VP (VP (VBG wearing) (NP (DT a) (JJ yellow) (NN jumpsuit))) (CC and) (VP (VBG sliding) (PP (IN across) (NP (DT a) (JJ yellow) (NN rail)))))) (. .))),The skateboard is wearing a blue jumpsuit.,( ( The skateboard ) ( ( is ( wearing ( a ( blue jumpsuit ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN skateboard)) (VP (VBZ is) (VP (VBG wearing) (NP (DT a) (JJ blue) (NN jumpsuit)))) (. .)))
747,['entailment'],4688194296.jpg#4,entailment,4688194296.jpg#4r1e,A track event held by J.P. Morgan Chase with security.,( ( A ( track event ) ) ( ( ( held ( by ( J.P. ( Morgan Chase ) ) ) ) ( with security ) ) . ) ),(ROOT (S (NP (DT A) (NN track) (NN event)) (VP (VBD held) (PP (IN by) (NP (NNP J.P.) (NNP Morgan) (NNP Chase))) (PP (IN with) (NP (NN security)))) (. .))),J.P. Morgan Chase held a track event.,( ( J.P. ( Morgan Chase ) ) ( ( held ( a ( track event ) ) ) . ) ),(ROOT (S (NP (NNP J.P.) (NNP Morgan) (NNP Chase)) (VP (VBD held) (NP (DT a) (NN track) (NN event))) (. .)))
748,['contradiction'],4688194296.jpg#4,contradiction,4688194296.jpg#4r1c,A track event held by J.P. Morgan Chase with security.,( ( A ( track event ) ) ( ( ( held ( by ( J.P. ( Morgan Chase ) ) ) ) ( with security ) ) . ) ),(ROOT (S (NP (DT A) (NN track) (NN event)) (VP (VBD held) (PP (IN by) (NP (NNP J.P.) (NNP Morgan) (NNP Chase))) (PP (IN with) (NP (NN security)))) (. .))),The track event has no security.,( ( The ( track event ) ) ( ( has ( no security ) ) . ) ),(ROOT (S (NP (DT The) (NN track) (NN event)) (VP (VBZ has) (NP (DT no) (NN security))) (. .)))
749,['neutral'],4688194296.jpg#4,neutral,4688194296.jpg#4r1n,A track event held by J.P. Morgan Chase with security.,( ( A ( track event ) ) ( ( ( held ( by ( J.P. ( Morgan Chase ) ) ) ) ( with security ) ) . ) ),(ROOT (S (NP (DT A) (NN track) (NN event)) (VP (VBD held) (PP (IN by) (NP (NNP J.P.) (NNP Morgan) (NNP Chase))) (PP (IN with) (NP (NN security)))) (. .))),Security guards are searching for weapons at a track event.,( ( Security guards ) ( ( are ( searching ( for ( weapons ( at ( a ( track event ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NNP Security) (NNS guards)) (VP (VBP are) (VP (VBG searching) (PP (IN for) (NP (NP (NNS weapons)) (PP (IN at) (NP (DT a) (NN track) (NN event))))))) (. .)))
750,"['neutral', 'entailment', 'neutral', 'entailment', 'neutral']",6300032355.jpg#4,neutral,6300032355.jpg#4r1n,"Two people dancing, wearing dance costumes.","( ( ( Two people ) ( ( dancing , ) ( wearing ( dance costumes ) ) ) ) . )","(ROOT (NP (NP (CD Two) (NNS people)) (VP (VP (VBG dancing)) (, ,) (VP (VBG wearing) (NP (NN dance) (NNS costumes)))) (. .)))",The couple are dancing together.,( ( The couple ) ( ( are ( dancing together ) ) . ) ),(ROOT (S (NP (DT The) (NN couple)) (VP (VBP are) (VP (VBG dancing) (ADVP (RB together)))) (. .)))
