,Unnamed: 0,annotator_labels,captionID,gold_label,pairID,sentence1,sentence1_binary_parse,sentence1_parse,sentence2,sentence2_binary_parse,sentence2_parse
4276,4276,['neutral'],5519354264.jpg#0,neutral,5519354264.jpg#0r1n,Two children are asleep in a two-child stroller on the sidewalk.,( ( Two children ) ( ( ( are asleep ) ( in ( ( a ( two-child stroller ) ) ( on ( the sidewalk ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS children)) (VP (VBP are) (ADJP (RB asleep)) (PP (IN in) (NP (NP (DT a) (JJ two-child) (NN stroller)) (PP (IN on) (NP (DT the) (NN sidewalk)))))) (. .))),Two children are asleep in a stroller.,( ( Two children ) ( ( ( are asleep ) ( in ( a stroller ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS children)) (VP (VBP are) (ADJP (RB asleep)) (PP (IN in) (NP (DT a) (NN stroller)))) (. .)))
290,290,['neutral'],3706019259.jpg#2,neutral,3706019259.jpg#2r1n,"A family with a baby, the father is wearing a save the children sign.","( ( ( A family ) ( with ( ( ( a baby ) , ) ( the father ) ) ) ) ( ( is ( ( wearing ( a save ) ) ( the ( children sign ) ) ) ) . ) )","(ROOT (S (NP (NP (DT A) (NN family)) (PP (IN with) (NP (NP (DT a) (NN baby)) (, ,) (NP (DT the) (NN father))))) (VP (VBZ is) (VP (VBG wearing) (NP (DT a) (NN save)) (NP (DT the) (NNS children) (NN sign)))) (. .)))",A woman is holding a baby.,( ( A woman ) ( ( is ( holding ( a baby ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG holding) (NP (DT a) (NN baby)))) (. .)))
4381,4381,['neutral'],4928783075.jpg#2,neutral,4928783075.jpg#2r1n,A child in a red shirt is throwing a toy airplane in the middle of a large field.,( ( ( A child ) ( in ( a ( red shirt ) ) ) ) ( ( is ( ( throwing ( a ( toy airplane ) ) ) ( in ( ( the middle ) ( of ( a ( large field ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN child)) (PP (IN in) (NP (DT a) (JJ red) (NN shirt)))) (VP (VBZ is) (VP (VBG throwing) (NP (DT a) (NN toy) (NN airplane)) (PP (IN in) (NP (NP (DT the) (NN middle)) (PP (IN of) (NP (DT a) (JJ large) (NN field))))))) (. .))),A child is outside.,( ( A child ) ( ( is outside ) . ) ),(ROOT (S (NP (DT A) (NN child)) (VP (VBZ is) (ADVP (RB outside))) (. .)))
4158,4158,['neutral'],1464745434.jpg#2,neutral,1464745434.jpg#2r1n,A man in a green shirt and beige cap is standing in a household.,( ( ( A man ) ( in ( ( ( a ( green shirt ) ) and ) ( beige cap ) ) ) ) ( ( is ( standing ( in ( a household ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (NP (DT a) (JJ green) (NN shirt)) (CC and) (NP (JJ beige) (NN cap))))) (VP (VBZ is) (VP (VBG standing) (PP (IN in) (NP (DT a) (NN household))))) (. .))),a man is standing in household,( ( a man ) ( is ( standing ( in household ) ) ) ),(ROOT (S (NP (DT a) (NN man)) (VP (VBZ is) (VP (VBG standing) (PP (IN in) (NP (NN household)))))))
4982,4982,['entailment'],3258874419.jpg#0,entailment,3258874419.jpg#0r1e,Gray dog with muzzle and with the# 8 yellow striped identification is running.,( ( ( Gray dog ) ( ( ( with muzzle ) and ) ( with ( the ( ( # ( 8 yellow ) ) ( striped identification ) ) ) ) ) ) ( ( is running ) . ) ),(ROOT (S (NP (NP (NNP Gray) (NN dog)) (PP (PP (IN with) (NP (NN muzzle))) (CC and) (PP (IN with) (NP (DT the) (ADJP (QP (# #) (CD 8) (CD yellow))) (JJ striped) (NN identification))))) (VP (VBZ is) (VP (VBG running))) (. .))),A dog is running a race.,( ( A dog ) ( ( is ( running ( a race ) ) ) . ) ),(ROOT (S (NP (DT A) (NN dog)) (VP (VBZ is) (VP (VBG running) (NP (DT a) (NN race)))) (. .)))
3490,3490,['entailment'],1384292980.jpg#0,entailment,1384292980.jpg#0r1e,Two young women walk past a door in a white wall.,( ( Two ( young women ) ) ( ( walk ( past ( ( a door ) ( in ( a ( white wall ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (JJ young) (NNS women)) (VP (VBP walk) (PP (IN past) (NP (NP (DT a) (NN door)) (PP (IN in) (NP (DT a) (JJ white) (NN wall)))))) (. .))),Two friends are walking down the street,( ( Two friends ) ( are ( ( walking down ) ( the street ) ) ) ),(ROOT (S (NP (CD Two) (NNS friends)) (VP (VBP are) (VP (VBG walking) (PRT (RP down)) (NP (DT the) (NN street))))))
2689,2689,['neutral'],4357695000.jpg#3,neutral,4357695000.jpg#3r1n,Beautiful young lady striking an artistic pose.,( ( ( Beautiful ( young lady ) ) ( striking ( an artistic ) ) ) ( pose . ) ),(ROOT (S (NP (NP (JJ Beautiful) (JJ young) (NN lady)) (VP (VBG striking) (NP (DT an) (JJ artistic)))) (VP (VBP pose)) (. .))),The woman is lying down.,( ( The woman ) ( ( is ( lying down ) ) . ) ),(ROOT (S (NP (DT The) (NN woman)) (VP (VBZ is) (VP (VBG lying) (PRT (RP down)))) (. .)))
3601,3601,['neutral'],3593556797.jpg#2,neutral,3593556797.jpg#2r1n,A woman walking parallel to a yellow line against traffic.,( ( A ( woman walking ) ) ( ( parallel ( to ( ( a ( yellow line ) ) ( against traffic ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman) (NN walking)) (VP (VBP parallel) (PP (TO to) (NP (NP (DT a) (JJ yellow) (NN line)) (PP (IN against) (NP (NN traffic)))))) (. .))),a woman is walking against traffic.,( ( a woman ) ( ( is ( walking ( against traffic ) ) ) . ) ),(ROOT (S (NP (DT a) (NN woman)) (VP (VBZ is) (VP (VBG walking) (PP (IN against) (NP (NN traffic))))) (. .)))
1810,1810,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction']",627714170.jpg#4,contradiction,627714170.jpg#4r1c,A man wearing a gray cap is looking down.,( ( ( A man ) ( wearing ( a ( gray cap ) ) ) ) ( ( is ( looking down ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (VP (VBG wearing) (NP (DT a) (JJ gray) (NN cap)))) (VP (VBZ is) (VP (VBG looking) (PRT (RP down)))) (. .))),a man is looking up,( ( a man ) ( is ( looking up ) ) ),(ROOT (S (NP (DT a) (NN man)) (VP (VBZ is) (VP (VBG looking) (PRT (RP up))))))
1629,1629,['neutral'],4770979319.jpg#3,neutral,4770979319.jpg#3r1n,A woman in colorful garb with her back to the camera and cloth on her hear.,( ( ( A woman ) ( in ( ( colorful garb ) ( with ( ( her back ) ( to ( ( the ( ( camera and ) cloth ) ) ( on her ) ) ) ) ) ) ) ) ( hear . ) ),(ROOT (S (NP (NP (DT A) (NN woman)) (PP (IN in) (NP (NP (JJ colorful) (NN garb)) (PP (IN with) (NP (NP (PRP$ her) (NN back)) (PP (TO to) (NP (NP (DT the) (NN camera) (CC and) (NN cloth)) (PP (IN on) (NP (PRP her)))))))))) (VP (VBP hear)) (. .))),A woman is  in colorful garb.,( ( A woman ) ( ( is ( in ( colorful garb ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (PP (IN in) (NP (JJ colorful) (NN garb)))) (. .)))
2828,2828,['entailment'],2562347802.jpg#1,entailment,2562347802.jpg#1r1e,The dogs are walking in the desert.,( ( The dogs ) ( ( are ( walking ( in ( the desert ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NNS dogs)) (VP (VBP are) (VP (VBG walking) (PP (IN in) (NP (DT the) (NN desert))))) (. .))),The dogs are on the beach.,( ( The dogs ) ( ( are ( on ( the beach ) ) ) . ) ),(ROOT (S (NP (DT The) (NNS dogs)) (VP (VBP are) (PP (IN on) (NP (DT the) (NN beach)))) (. .)))
306,306,['entailment'],6526219567.jpg#1,entailment,6526219567.jpg#1r1e,"A man and a woman are standing next to sculptures, talking while another man looks at other sculptures.","( ( ( ( A man ) and ) ( a woman ) ) ( ( are ( ( ( standing ( next ( to sculptures ) ) ) , ) ( talking ( while ( ( another man ) ( looks ( at ( other sculptures ) ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (NP (DT A) (NN man)) (CC and) (NP (DT a) (NN woman))) (VP (VBP are) (VP (VBG standing) (ADVP (JJ next) (PP (TO to) (NP (NNS sculptures)))) (, ,) (S (VP (VBG talking) (SBAR (IN while) (S (NP (DT another) (NN man)) (VP (VBZ looks) (PP (IN at) (NP (JJ other) (NNS sculptures)))))))))) (. .)))",People are looking at sculptures at a museum.,( People ( ( are ( looking ( at ( sculptures ( at ( a museum ) ) ) ) ) ) . ) ),(ROOT (S (NP (NNS People)) (VP (VBP are) (VP (VBG looking) (PP (IN at) (NP (NP (NNS sculptures)) (PP (IN at) (NP (DT a) (NN museum))))))) (. .)))
1515,1515,['neutral'],4569102627.jpg#3,neutral,4569102627.jpg#3r1n,Small blond-haired girl drinking a glass of juice.,( ( ( Small ( blond-haired girl ) ) ( drinking ( ( a glass ) ( of juice ) ) ) ) . ),(ROOT (NP (NP (JJ Small) (JJ blond-haired) (NN girl)) (VP (VBG drinking) (NP (NP (DT a) (NN glass)) (PP (IN of) (NP (NN juice))))) (. .))),The girl is sitting on a swing.,( ( The girl ) ( ( is ( sitting ( on ( a swing ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN girl)) (VP (VBZ is) (VP (VBG sitting) (PP (IN on) (NP (DT a) (NN swing))))) (. .)))
2270,2270,['neutral'],2816361063.jpg#3,neutral,2816361063.jpg#3r1n,A man in a striped polo plays a blue electric guitar.,( ( ( A man ) ( in ( a ( striped polo ) ) ) ) ( ( plays ( a ( blue ( electric guitar ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT a) (JJ striped) (NN polo)))) (VP (VBZ plays) (NP (DT a) (JJ blue) (JJ electric) (NN guitar))) (. .))),The man is playing music.,( ( The man ) ( ( is ( playing music ) ) . ) ),(ROOT (S (NP (DT The) (NN man)) (VP (VBZ is) (VP (VBG playing) (NP (NN music)))) (. .)))
2118,2118,['entailment'],3564738125.jpg#2,entailment,3564738125.jpg#2r1e,Two people walk along the side of a snowy mountain.,( ( Two people ) ( ( walk ( along ( ( the side ) ( of ( a ( snowy mountain ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS people)) (VP (VBP walk) (PP (IN along) (NP (NP (DT the) (NN side)) (PP (IN of) (NP (DT a) (JJ snowy) (NN mountain)))))) (. .))),A man and a woman are walking in the snow.,( ( ( ( A man ) and ) ( a woman ) ) ( ( are ( walking ( in ( the snow ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (CC and) (NP (DT a) (NN woman))) (VP (VBP are) (VP (VBG walking) (PP (IN in) (NP (DT the) (NN snow))))) (. .)))
735,735,['contradiction'],4688194296.jpg#0,contradiction,4688194296.jpg#0r3c,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,( ( ( ( People ( in ( orange vests ) ) ) and ) ( ( blue pants ) ( with ( ( a ( yellow stripe ) ) ( at ( the bottom ) ) ) ) ) ) ( ( await ( ( the beginning ) ( of ( a race ) ) ) ) . ) ),(ROOT (S (NP (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (CC and) (NP (NP (JJ blue) (NNS pants)) (PP (IN with) (NP (NP (DT a) (JJ yellow) (NN stripe)) (PP (IN at) (NP (DT the) (NN bottom))))))) (VP (VBP await) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT a) (NN race))))) (. .))),People in orange vests are racing in a race that has started.,( ( People ( in ( orange vests ) ) ) ( ( are ( racing ( in ( ( a race ) ( that ( has started ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (NNS People)) (PP (IN in) (NP (JJ orange) (NNS vests)))) (VP (VBP are) (VP (VBG racing) (PP (IN in) (NP (NP (DT a) (NN race)) (SBAR (WHNP (WDT that)) (S (VP (VBZ has) (VP (VBN started))))))))) (. .)))
3191,3191,['contradiction'],3773323977.jpg#1,contradiction,3773323977.jpg#1r1c,Five young boys observe remote control boat in water.,( ( Five ( young boys ) ) ( ( observe ( ( remote ( control boat ) ) ( in water ) ) ) . ) ),(ROOT (S (NP (CD Five) (JJ young) (NNS boys)) (VP (VBP observe) (NP (NP (JJ remote) (NN control) (NN boat)) (PP (IN in) (NP (NN water))))) (. .))),Five young boys are in a boat on the water.,( ( Five ( young boys ) ) ( ( are ( in ( ( a boat ) ( on ( the water ) ) ) ) ) . ) ),(ROOT (S (NP (CD Five) (JJ young) (NNS boys)) (VP (VBP are) (PP (IN in) (NP (NP (DT a) (NN boat)) (PP (IN on) (NP (DT the) (NN water)))))) (. .)))
1482,1482,['contradiction'],4738240252.jpg#2,contradiction,4738240252.jpg#2r1c,Workers are sitting next to a work zone eating food.,( Workers ( ( are ( sitting ( next ( to ( ( a ( work zone ) ) ( eating food ) ) ) ) ) ) . ) ),(ROOT (S (NP (NNPS Workers)) (VP (VBP are) (VP (VBG sitting) (ADVP (JJ next) (PP (TO to) (NP (NP (DT a) (NN work) (NN zone)) (VP (VBG eating) (NP (NN food)))))))) (. .))),the workers are sitting eating food,( ( the workers ) ( are ( sitting ( eating food ) ) ) ),(ROOT (S (NP (DT the) (NNS workers)) (VP (VBP are) (VP (VBG sitting) (S (VP (VBG eating) (NP (NN food))))))))
1584,1584,['entailment'],2876232980.jpg#2,entailment,2876232980.jpg#2r1e,A blond child is pulling a wagon with a little blond boy in it.,( ( A ( blond child ) ) ( ( is ( ( pulling ( a wagon ) ) ( with ( ( a ( little ( blond boy ) ) ) ( in it ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ blond) (NN child)) (VP (VBZ is) (VP (VBG pulling) (NP (DT a) (NN wagon)) (PP (IN with) (NP (NP (DT a) (JJ little) (JJ blond) (NN boy)) (PP (IN in) (NP (PRP it))))))) (. .))),A child is pulling a toy wagon.,( ( A child ) ( ( is ( pulling ( a ( toy wagon ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN child)) (VP (VBZ is) (VP (VBG pulling) (NP (DT a) (NN toy) (NN wagon)))) (. .)))
2872,2872,['entailment'],758921886.jpg#1,entailment,758921886.jpg#1r1e,A girl wearing a blue dress is sliding down a tube slide.,( ( ( A girl ) ( wearing ( a ( blue dress ) ) ) ) ( ( is ( ( sliding down ) ( a ( tube slide ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN girl)) (VP (VBG wearing) (NP (DT a) (JJ blue) (NN dress)))) (VP (VBZ is) (VP (VBG sliding) (PRT (RP down)) (NP (DT a) (NN tube) (NN slide)))) (. .))),A girl wearing a blue dress is playing at a playground.,( ( ( A girl ) ( wearing ( a ( blue dress ) ) ) ) ( ( is ( playing ( at ( a playground ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN girl)) (VP (VBG wearing) (NP (DT a) (JJ blue) (NN dress)))) (VP (VBZ is) (VP (VBG playing) (PP (IN at) (NP (DT a) (NN playground))))) (. .)))
2840,2840,['entailment'],5389902618.jpg#3,entailment,5389902618.jpg#3r1e,A young Indian girl in a blue dress is pointing and smiling at the camera.,( ( ( A ( young ( Indian girl ) ) ) ( in ( a ( blue dress ) ) ) ) ( ( is ( ( ( pointing and ) smiling ) ( at ( the camera ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ young) (JJ Indian) (NN girl)) (PP (IN in) (NP (DT a) (JJ blue) (NN dress)))) (VP (VBZ is) (VP (VBG pointing) (CC and) (VBG smiling) (PP (IN at) (NP (DT the) (NN camera))))) (. .))),THe girl is on tv,( ( THe girl ) ( is ( on tv ) ) ),(ROOT (S (NP (NNP THe) (NN girl)) (VP (VBZ is) (PP (IN on) (NP (NN tv))))))
1562,1562,"['neutral', 'contradiction', 'entailment', 'contradiction', 'neutral']",179172576.jpg#3,-,179172576.jpg#3r1n,man in red canada shirt standing with three men in army uniform,( man ( in ( ( red ( canada shirt ) ) ( standing ( with ( ( three men ) ( in ( army uniform ) ) ) ) ) ) ) ),(ROOT (NP (NP (NN man)) (PP (IN in) (NP (NP (JJ red) (NN canada) (NN shirt)) (VP (VBG standing) (PP (IN with) (NP (NP (CD three) (NNS men)) (PP (IN in) (NP (NN army) (NN uniform)))))))))),Man standing with three men in army uniform near School,( ( Man standing ) ( with ( ( three men ) ( in ( ( army uniform ) ( near School ) ) ) ) ) ),(ROOT (NP (NP (NN Man) (NN standing)) (PP (IN with) (NP (NP (CD three) (NNS men)) (PP (IN in) (NP (NP (NN army) (NN uniform)) (PP (IN near) (NP (NNP School)))))))))
1572,1572,['contradiction'],3975954369.jpg#2,contradiction,3975954369.jpg#2r1c,A woman is sitting at an outdoor dining table.,( ( A woman ) ( ( is ( sitting ( at ( an ( outdoor ( dining table ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG sitting) (PP (IN at) (NP (DT an) (JJ outdoor) (NN dining) (NN table))))) (. .))),A person is indoors.,( ( A person ) ( ( is indoors ) . ) ),(ROOT (S (NP (DT A) (NN person)) (VP (VBZ is) (ADVP (RB indoors))) (. .)))
112,112,['entailment'],3053415073.jpg#2,entailment,3053415073.jpg#2r1e,A skier in electric green on the edge of a ramp made of metal bars.,( ( ( A skier ) ( in ( ( electric green ) ( on ( ( the edge ) ( of ( a ramp ) ) ) ) ) ) ) ( ( made ( of ( metal bars ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN skier)) (PP (IN in) (NP (NP (JJ electric) (NN green)) (PP (IN on) (NP (NP (DT the) (NN edge)) (PP (IN of) (NP (DT a) (NN ramp)))))))) (VP (VBD made) (PP (IN of) (NP (NN metal) (NNS bars)))) (. .))),The brightly dressed skier slid down the race course.,( ( The ( ( brightly dressed ) skier ) ) ( ( ( slid down ) ( the ( race course ) ) ) . ) ),(ROOT (S (NP (DT The) (ADJP (RB brightly) (VBN dressed)) (NN skier)) (VP (VBD slid) (PRT (RP down)) (NP (DT the) (NN race) (NN course))) (. .)))
4765,4765,"['neutral', 'entailment', 'entailment', 'neutral', 'contradiction']",6044840724.jpg#4,-,6044840724.jpg#4r1n,People are in a laundry mat washing clothes.,( People ( ( are ( in ( ( a ( laundry mat ) ) ( washing clothes ) ) ) ) . ) ),(ROOT (S (NP (NNS People)) (VP (VBP are) (PP (IN in) (NP (NP (DT a) (NN laundry) (NN mat)) (VP (VBG washing) (NP (NNS clothes)))))) (. .))),Machines are cleaning clothes at the laundromat.,( Machines ( ( are ( ( cleaning clothes ) ( at ( the laundromat ) ) ) ) . ) ),(ROOT (S (NP (NNPS Machines)) (VP (VBP are) (VP (VBG cleaning) (NP (NNS clothes)) (PP (IN at) (NP (DT the) (NN laundromat))))) (. .)))
2753,2753,['entailment'],6950137939.jpg#1,entailment,6950137939.jpg#1r1e,A team of men are playing a game in which several of them are jumping to reach the ball.,( ( ( A team ) ( of men ) ) ( ( are ( playing ( ( a game ) ( ( in which ) ( ( several ( of them ) ) ( are ( jumping ( to ( reach ( the ball ) ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN team)) (PP (IN of) (NP (NNS men)))) (VP (VBP are) (VP (VBG playing) (NP (NP (DT a) (NN game)) (SBAR (WHPP (IN in) (WHNP (WDT which))) (S (NP (NP (JJ several)) (PP (IN of) (NP (PRP them)))) (VP (VBP are) (VP (VBG jumping) (S (VP (TO to) (VP (VB reach) (NP (DT the) (NN ball)))))))))))) (. .))),The men are playing basketball.,( ( The men ) ( ( are ( playing basketball ) ) . ) ),(ROOT (S (NP (DT The) (NNS men)) (VP (VBP are) (VP (VBG playing) (NP (NN basketball)))) (. .)))
3749,3749,['entailment'],124390903.jpg#3,entailment,124390903.jpg#3r1e,A little girl with a tiara eating in someones lap.,( ( ( A ( little girl ) ) ( with ( ( a tiara ) ( eating ( in someones ) ) ) ) ) ( lap . ) ),(ROOT (S (NP (NP (DT A) (JJ little) (NN girl)) (PP (IN with) (NP (NP (DT a) (NN tiara)) (VP (VBG eating) (PP (IN in) (NP (NNS someones))))))) (VP (VBP lap)) (. .))),The girl was in her mothers lap eating dinner after she won a tiara in the contest.,( ( The girl ) ( ( was ( in ( ( her ( mothers lap ) ) ( ( eating dinner ) ( after ( she ( ( won ( a tiara ) ) ( in ( the contest ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN girl)) (VP (VBD was) (PP (IN in) (NP (NP (PRP$ her) (NNS mothers) (NN lap)) (VP (VBG eating) (NP (NN dinner)) (SBAR (IN after) (S (NP (PRP she)) (VP (VBD won) (NP (DT a) (NN tiara)) (PP (IN in) (NP (DT the) (NN contest)))))))))) (. .)))
2593,2593,"['neutral', 'contradiction', 'neutral', 'contradiction', 'entailment']",4926115712.jpg#0,-,4926115712.jpg#0r1n,A man in a white jacket standing in front of an older woman in a white jacket playing crochet.,( ( ( ( A man ) ( in ( a ( white jacket ) ) ) ) ( standing ( in ( front ( of ( ( an ( older woman ) ) ( in ( a ( white ( jacket ( playing crochet ) ) ) ) ) ) ) ) ) ) ) . ),(ROOT (NP (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT a) (JJ white) (NN jacket)))) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (NP (DT an) (JJR older) (NN woman)) (PP (IN in) (NP (DT a) (JJ white) (NN jacket) (NN playing) (NN crochet)))))))) (. .))),The man was playing crochet with the two women.,( ( The man ) ( ( was ( ( playing crochet ) ( with ( the ( two women ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN man)) (VP (VBD was) (VP (VBG playing) (NP (NN crochet)) (PP (IN with) (NP (DT the) (CD two) (NNS women))))) (. .)))
145,145,"['contradiction', 'contradiction', 'neutral', 'neutral']",2677109430.jpg#2,-,2677109430.jpg#2r1c,A small group of church-goers watch a choir practice.,( ( ( A ( small group ) ) ( of church-goers ) ) ( ( watch ( a ( choir practice ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ small) (NN group)) (PP (IN of) (NP (NNS church-goers)))) (VP (VBP watch) (NP (DT a) (NN choir) (NN practice))) (. .))),A choir performs in front of packed crowd.,( ( A choir ) ( ( performs ( in ( front ( of ( packed crowd ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN choir)) (VP (VBZ performs) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (JJ packed) (NN crowd)))))) (. .)))
783,783,"['entailment', 'entailment', 'neutral', 'neutral', 'contradiction']",226630666.jpg#1,-,226630666.jpg#1r1e,A woman wearing a pink hat is looking at a pink car with the truck open.,( ( ( A woman ) ( wearing ( a ( pink hat ) ) ) ) ( ( is ( looking ( at ( ( a ( pink car ) ) ( with ( the ( truck open ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN woman)) (VP (VBG wearing) (NP (DT a) (JJ pink) (NN hat)))) (VP (VBZ is) (VP (VBG looking) (PP (IN at) (NP (NP (DT a) (JJ pink) (NN car)) (PP (IN with) (NP (DT the) (NN truck) (NN open))))))) (. .))),The woman is wearing clothes.,( ( The woman ) ( ( is ( wearing clothes ) ) . ) ),(ROOT (S (NP (DT The) (NN woman)) (VP (VBZ is) (VP (VBG wearing) (NP (NNS clothes)))) (. .)))
2881,2881,"['neutral', 'neutral', 'contradiction', 'contradiction']",7249180494.jpg#2,-,7249180494.jpg#2r1n,A swimmer's hand is taken as he gets out of the water.,( ( ( A ( swimmer 's ) ) hand ) ( ( is ( taken ( as ( he ( ( gets out ) ( of ( the water ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN swimmer) (POS 's)) (NN hand)) (VP (VBZ is) (VP (VBN taken) (SBAR (IN as) (S (NP (PRP he)) (VP (VBZ gets) (PRT (RP out)) (PP (IN of) (NP (DT the) (NN water)))))))) (. .))),The swimmer is female.,( ( The swimmer ) ( ( is female ) . ) ),(ROOT (S (NP (DT The) (NN swimmer)) (VP (VBZ is) (ADJP (JJ female))) (. .)))
