,Unnamed: 0,label,sent1,sent2,ending0,ending1,ending2,ending3,ending4
4650,4650,0,Where might someone keep  moistener?,moistener,A. bathroom,B. towelette,C. hand lotion,D. drug store,E. desk drawer
2207,2207,2,What can cause failure even with reduced goals?,failure,A. illusion,B. die in a fiery car crash,C. hold back,D. amount to nothing,E. lower expectations
1774,1774,3,Why do people go about killing people ?,killing people,A. murder,B. get killed,C. sporting event,D. hate,E. feel remorse
3173,3173,4,Where would you fire a projectile ball at a clown's mouth?,projectile ball,A. flintlock,B. tennis court,C. at home,D. motion,E. arcade
2900,2900,0,What happens when I make a pig of myself eating breakfast?,eating breakfast,A. full stomach,B. gain energy,C. dieting,D. have energy,E. feeling satisfied
3700,3700,3,"When the package failed to deliver due to nobody being home, what did the carrier have to do?",deliver,A. receiving,B. ship,C. keep,D. take away,E. pick up
2669,2669,2,"The lock prevented people from getting into the school, where was it placed?",lock,A. car door,B. on wall,C. entrance,D. front door,E. gate
4534,4534,3,If you're reading a good book what has the author done to you?,reading,A. gaining knowledge,B. understanding,C. new perspective,D. entertained,E. kept your interest
3643,3643,1,You'll see the plains and mountains when driving through where?,plain,A. middle america,B. countryside,C. beach,D. landscape,E. georgia
4907,4907,3,"The grass at the park was torn up with cleat marks, what likely perspired?",grass,A. fairgrounds,B. state park,C. field,D. soccer game,E. playground
311,311,1,"Bob and Boris were standing in a queue at the grocery store.  They were standing in place.  The line was fast, but the children in front of them were loud.   They were what?",standing in queue,A. frustration,B. being annoyed,C. delays,D. irritation,E. out of order
4432,4432,4,"Life goes different ways for different folks, sometimes good friends have to what?",friends,A. comfort,B. keep secrets,C. leave,D. eat cake,E. part ways
4018,4018,4,"A fertilizer is making a flower grow, what is likely to happen next?",making grow,A. more of,B. flowering,C. leaves,D. harvesting,E. blooms
1791,1791,0,"When remembering a tragedy in the past, what do many people feel?",remembering,A. depression,B. pain,C. nostalgia,D. knowing,E. knowledge
3673,3673,2,Where could you find a policeman that is sitting down?,policeman,A. front door,B. office,C. police station,D. street,E. roadblock
3051,3051,2,"After jumping up and down on the floor, the child's mother yelled after she was told she was distracting her downstairs neighbors because of making what?",jumping up and down,A. exercise,B. tantrums,C. lot of noise,D. hiccups,E. getting warm
4390,4390,4,What is another way to say someone is a failure?,failure,A. insulted,B. hold back,C. illusion,D. lower expectations,E. amount to nothing
4222,4222,1,Where might someone go to watch a flute?,flute,A. park,B. symphony,C. orchestra,D. music shop,E. musical instrument store
3842,3842,3,What might someone be trying to achieve by getting wet?,getting wet,A. could,B. get cold,C. shrinking,D. cool off,E. shower
3745,3745,3,What do you use to pronounce parts of a letter?,letter,A. joke,B. word,C. number,D. syllable,E. english alphabet
2564,2564,3,What does watching something entertaining cause people to have?,entertaining,A. they cant watching recognize and hospitality,B. talent,C. recognize,D. fun,E. intelligence
3772,3772,3,Where are the boxes that can't be accessed while standing upright?,boxes,A. bungalow,B. garage,C. basement,D. attic,E. loft
1052,1052,0,Where would you bring some towels other than to a shower?,towels,A. swimming pool,B. hotel,C. beach,D. motel,E. stored on towel rack
4696,4696,3,Where in a city would you find many box offices?,box office,A. opera,B. ballpark,C. theatre,D. theater district,E. movie theater
1099,1099,3,What are dark clouds likely to do?,clouds,A. cloud vision,B. weather,C. awe inspiring,D. bring rain,E. rain water
3010,3010,2,"He was washing hands, what happened to his hands as a result?",washing hands,A. jazz hands,B. health,C. become wet,D. skin irritation,E. dry skin
4145,4145,1,The boy loved to surprise his mother by jumping out from hiding and giving her a good what?,surprise,A. laugh,B. scare,C. send flowers,D. keep secret,E. laugh
3628,3628,4,Where might astronauts who miss a landing end up?,astronauts,A. spaceship,B. suface of moon,C. space shuttle,D. at the,E. orbit
3250,3250,2,If you fell in front of people while going public store how might you feel?,going public,A. problems,B. sorrow,C. embarrassment,D. happy,E. panic
2058,2058,0,What can't viruses do without infecting a host cell?,virus,A. reproduce,B. make computer malfunction,C. infect,D. hack computer,E. mutate
2446,2446,0,"James raised the stairs, but john wanted to get up too.  What did James have to do to the stairs?",raise,A. lower,B. push down,C. demotion,D. pay cut,E. repair
3079,3079,2,Why might someone avoid getting a new car?,car,A. move quickly,B. go fast,C. cost money,D. crash,E. slow down
2729,2729,2,What can you stick a key in?,key,A. pocket,B. bus depot,C. front door,D. purse,E. roof
608,608,3,The department store is located in the Northwest USA.  Where might it be?,department store,A. new york,B. big city,C. town,D. idaho,E. shopping mall
3590,3590,0,What does someone who does not feel alacrity or anything feel?,alacrity,A. apathy,B. detachment,C. indifference,D. hesitance,E. reluctance
1428,1428,4,What happens when friends observe something at the same time?,friends,A. travel together,B. borrow money,C. conspire,D. visit each other,E. see like
4731,4731,4,The food needs to be kept chilled but there is no refrigerator. Where should it be kept?,staples,A. stapler,B. cupboard,C. desk drawer,D. office,E. pantry
44,44,4,What is a person chatting with friends likely hoping to accomplish?,chatting with friends,A. gathering of information,B. communication,C. feel relaxed,D. kill boredom,E. social bonding
4733,4733,0,What are people doing when washing hands for a long time?,washing hands,A. thinking,B. sleeping,C. use soap,D. irritation,E. cleaning dirt off
3370,3370,0,The medieval costumed man pranced around playing music moving his hands wildly on the fingerboard of his what?,fingerboard,A. lute,B. guitar,C. banjo,D. mandolin,E. violin
4850,4850,4,Though he was foreign he no longer carried an accent and people always just assumed he was what?,foreign,A. domestic,B. local person,C. indigenous,D. normal,E. native
4637,4637,3,Where could you find a library that only friends can visit?,library,A. college,B. hotel,C. school,D. house,E. downtown
4858,4858,1,"Pencils, paper and curiosity are all great things to bring with you when you do what?",curiosity,A. hear news,B. attend school,C. examine thing,D. go to work,E. go to market
957,957,2,Where could you put some olives to prevent them from getting nearby food wet?,olives,A. eaten,B. glassess,C. jar,D. pizza,E. refrigerator
734,734,0,What is a fast but expensive way to send small cargo?,cargo,A. airplane,B. ship's hold,C. boat,D. truck,E. train
3110,3110,4,What could a driver have that could cause the driver to not want to be driving car?,driving car,A. car crash,B. splinter,C. automobile accidents,D. smoke,E. backache
4363,4363,0,what does losing when competing against someone likely to cause?,competing against,A. frustration,B. encouraging,C. mexican stand-off,D. injury,E. emotions
4298,4298,4,Bailey was a real estate agent and good at his job.  He could easily do what to people?,real estate agent,A. deceive,B. exaggerate,C. incompetent,D. persuade,E. manipulate
2924,2924,2,Where can you look up a number to a business when you don't have electricity?,number,A. power grid,B. equation,C. telephone book,D. math problem,E. roulette wheel
72,72,1,"She needs to visit a bookshop after buying the latest fashion, where should she look?",bookshop,A. student union,B. mall,C. department store,D. library,E. town or city
3513,3513,3,"If ships are in a storm and the sun comes out, what has happened?",ships,A. sinks,B. cross river,C. collide,D. bottom out,E. carry people
3028,3028,3,"The local place didn't have the variety the customer was after, so he traveled to see the show room in the big what?",showroom,A. dancehall,B. car dealership,C. theater,D. city,E. vegas
865,865,2,"The investigator considered the gun evidence, where did he send it?",gun,A. drawer,B. back to its owner,C. police station,D. crime scene,E. holster
2241,2241,1,"He was finally able to experience seeing his idea become reality, how  is he likely to feel?",seeing idea become reality,A. sad,B. very nice,C. inspiration,D. fulfilling,E. make money
657,657,1,"If I recieve a letter from a friend over seas, why might I read it?",reading letter,A. pudding,B. get news,C. strain,D. answer,E. though
686,686,4,If you hit someone while driving what could happen to that person?,driving,A. deaths,B. get arrested,C. moving,D. using gas,E. may die
4294,4294,4,Businesses giving assistance to those in need build what?,giving assistance,A. fear,B. dependence,C. happiness,D. smiles,E. good will
3827,3827,2,"Although he didn't reply to the email, what did he do with it since he found it funny?",reply,A. ignore,B. delete,C. forward,D. question,E. ask
1795,1795,0,Where can you find many a squirrel outside of the city?,squirrel,A. forest,B. yard,C. street,D. park,E. desert
738,738,3,What is a useful activity when experiencing loneliness?,loneliness,A. meet people,B. meet friend,C. make people laugh,D. socialize,E. liquor
3920,3920,3,"If you want to bake something, but do not have butter, where would you get it?",butter,A. pastry,B. homes,C. neighbor,D. store,E. refrigerator
2886,2886,3,"If you learn something about a person that you're talking to, what is it called?",talking,A. communication,B. getting acquainted,C. listening to,D. revelation,E. conversation
2379,2379,4,"A traveler from Atlanta wants to meet friends in Hong Kong, so he drives where?",traveller,A. car,B. bus stop,C. subway,D. skateboard,E. airport
1313,1313,2,What do adults do at a cookout with friends?,adults,A. dress themselves,B. drive vehicle,C. drink beer,D. play games,E. smoke cigarettes
4537,4537,4,Where do students usually measure a triangle?,triangle,A. canteen,B. mathematics,C. music class,D. orchestra,E. math class
3964,3964,2,Where are not many people allowed to go?,people,A. street corner,B. supermarket,C. space shuttle,D. an airport,E. public place
