,Unnamed: 0,label,sent1,sent2,ending0,ending1,ending2,ending3,ending4
4559,4559,4,"She knew what presents she was getting, none of them were what she wanted and so she felt what?",getting,A. excited,B. ownership,C. satisfaction,D. being happy,E. disappointment
2856,2856,3,What should be done with old newspapers?,newspapers,A. written on paper,B. informative but often biased,C. delivered,D. recycled,E. printed on paper
3274,3274,3,"With all the leaves falling each year, a natural compost keeps the soil healthy for all the trees where?",compost,A. garden,B. useful for recycling,C. surface of earth,D. forest,E. orchard
2565,2565,1,"He was on tilt and losing hand after hand, the playing cards were causing him great what?",playing cards,A. happiness,B. anger,C. having fun,D. amusement,E. relief
3509,3509,2,"Driving to work late is never pleasant, but you still shouldn't what?",driving to work,A. listen to radio,B. sing,C. speed,D. anger,E. statue
2082,2082,1,"Joe was a weasel, but he wasn't the sort who you kept was a pet.  He was the sort that used complex words that carried multiple different meanings.  Where might you find Joe",weasel,A. chicken coop,B. law firm,C. classroom,D. terrarium,E. museum
3138,3138,3,"It is a lovely day, let's go outside and skate instead of doing what?",skate,A. really,B. put on helmet,C. sing,D. not work so hard,E. falling down
4792,4792,3,What type of booking office is likely to be used for planning a trip?,booking office,A. england,B. police station,C. airport,D. travel agency,E. city
2298,2298,1,Where would you get a keyboard if you do not have one?,keyboard,A. office,B. music store,C. school,D. classifieds,E. landfill
1243,1243,3,"Much like a jaunt on the treadmill, thinking hard and long can cause what?",thinking,A. depression,B. revelation,C. new thought,D. fatigue,E. knowledge
496,496,2,Why is this person not listening to music?,listening to music,A. fall asleep,B. relaxation,C. deafness,D. bored,E. calm
3956,3956,3,"If you see a fox in Fargo, what state are you in?",fox,A. west virginia,B. arkansas,C. new hampshire,D. north dakota,E. england
1690,1690,3,What can help you with an illness?,illness,A. elderly person,B. sick person,C. hospital,D. doctor's office,E. stomach
4241,4241,0,What is listening a big part of?,listening,A. empathy,B. knowlege,C. hear things,D. well being,E. learning
3169,3169,1,Where might someone find an abundance of cloth?,cloth,A. egyptian tombs,B. fabric store,C. kitchen,D. washing machine,E. bedroom
4801,4801,2,Sarah was cooling off too quickly after exercising hard.   She started doing what?,cooling off,A. relaxation,B. sweating,C. shivering,D. palpitate,E. chills
2908,2908,1,"What do you do when you pray, even if you are paralyzed?",pray,A. go to church,B. speak to god,C. praise god,D. kneel,E. sincere
4072,4072,1,If you exercise intensely what can happen to your respiration?,exercise,A. tiredness,B. shortness of breath,C. injury,D. fitness,E. thirst
1205,1205,4,"She was giggling and flirting, his mustache elicited what for her?",flirting,A. joyfulness,B. smile,C. getting excited,D. enthusiasm,E. sexual attraction
809,809,1,Where would you put a computer other than a desk?,computer,A. apartment,B. table,C. school,D. office,E. house
1240,1240,4,"A person fear failure, what does he thing will happen?",person,A. visit relatives,B. scared,C. doctor himself,D. thank god,E. amount to nothing
1641,1641,4,What do you build when you exercise vigorously?,exercise,A. need for food,B. sweating,C. muscles,D. fitness,E. thirst
3380,3380,1,"The neolithic person was hungry, so what was their solution to the prblem?",person,A. thank god,B. hunt for food,C. feel humiliated,D. sleep,E. prepare to go
3974,3974,4,"He had only experienced tangible and corporeal events in his life, but the hippy girl opened up his what side?",corporeal,A. insubstantial,B. mind,C. intangible,D. ethereal,E. spiritual
1626,1626,1,What sort of hall do you have a large meeting in?,hall,A. church,B. conference,C. dormitory,D. large building,E. library
4340,4340,0,"When the baby birds fell out of the nest, the mom bird did what?",birds,A. grieve,B. molt,C. poop,D. puff,E. sky
3601,3601,3,Sally went to a store and spent money.  Most of her purchases were fresh but some were frozen.  What did she do?,money,A. made a mistake,B. control people,C. get things,D. buy food,E. pay bills
2428,2428,2,"The student felt bad for his failure, he no longer felt what?",bad,A. he felt like he lost control,B. choice,C. worthy,D. excellent,E. honest
2099,2099,2,"She dug around her what, but just could not find the baby bottle she swore she packed?",bottle,A. medicine cabinet,B. grocery store,C. diaper bag,D. dishwasher,E. liquor store
3898,3898,4,"The truck driver wanted to read a bible while on a job, where should he find one?",bible,A. confession,B. at hotel,C. found in church,D. considered to holy book,E. motel
2036,2036,2,"The botanist knew the plant was living, what did he observe that led him to know that?",living,A. interaction,B. death,C. respiration,D. expiration,E. chlorophyll
1480,1480,1,"John tried his best to care for Kate, but Kate kept throwing herself into danger.  He couldn't stand her what for her own safety?",care,A. unfeeling,B. disregard,C. indifferent,D. neglect,E. apathetic
2871,2871,1,"When they discovered horses, what did Native Americans do with the plains landscape?",horses,A. ocean,B. dominated,C. raised on farms,D. play,E. eat grass
1161,1161,0,Where is confetti thrown from the rooftops?,confetti,A. big cities,B. new year's eve,C. air,D. shredder,E. streets
286,286,4,"Riding bike through rough terrain can be dangerous, one could find themselves what?",riding bike,A. pleasure,B. accident,C. get somewhere,D. hurt,E. falling down
1511,1511,1,"Manny refused to give the court respect, and was charged with what?",respect,A. dishonor,B. contempt,C. humiliate,D. disdain,E. scorn
4522,4522,3,Joe did something very bad and he was worried that The People would try punishing him.  What type of punishment might be be worried about?,punishing,A. train,B. hatred,C. get angry,D. going to jail,E. public outrage
2658,2658,4,"The person had always assumed, but discovering the truth came as a what?",discovering truth,A. hurt,B. satisfaction,C. understanding,D. joy,E. shock
1524,1524,2,Why would you stop chatting with friends?,chatting with friends,A. learning about,B. meeting,C. misunderstanding,D. laughter,E. silliness
2963,2963,4,"The employee was stocking product, where did he put it?",product,A. display case,B. demonstration,C. market,D. store,E. shelf
1359,1359,4,"The rooms in the experimental home were quite unique, they weren't the traditional what?",rooms,A. posessions in,B. high walls,C. doors and windows,D. triangles,E. square shape
4245,4245,3,What would people feel if they are agreeing with each other?,agreeing with,A. band together,B. harmony,C. smiles,D. rapport,E. belonging
3683,3683,1,"The nurse had to grade severity of each wound during the emergency, that way the doctor could treat each what in the best order?",wound,A. battle,B. injured person,C. body,D. food,E. emergency room
969,969,1,"If I am forgiving, what hidden force may be activated in my life?",forgiving,A. nice feeling,B. good karma,C. respect,D. new freedom,E. good heart
3593,3593,4,"He had just drank poison, and the man who had given it to him was now mockingly showing the what?",poison,A. consumable,B. medicine,C. nutrient,D. dosage,E. antidote
3822,3822,3,"The man wanted to have food ready for the work week, so he decided to what his meals ahead of time?",have food,A. chew,B. eating,C. digest,D. prepare,E. eat food
2,2,0,To locate a choker not located in a jewelry box or boutique where would you go?,choker,A. jewelry store,B. neck,C. jewlery box,D. jewelry box,E. boutique
1064,1064,1,What can a country do when it has jealousy but a person cannot do?,jealousy,A. hug,B. wage war,C. compete,D. judge,E. love else
1287,1287,2,"If you are playing poker, what are you doing?",playing poker,A. recreation,B. losing money,C. game playing,D. distributing cards,E. fun
2754,2754,4,Where can you find an upright piano in a building that you live in?,upright piano,A. band,B. living room,C. college,D. moving truck,E. house
4604,4604,1,You can hang laundry in the sun to do what?,sun,A. warm room,B. dry clothes,C. warm house,D. fade color,E. brown skin
4566,4566,1,"She had to finish reading book for school, but it was late and she kept what?",reading book,A. fall asleep,B. falling asleep,C. learning,D. sit,E. the light on
1661,1661,2,If you're suffering from hunger what you likely to do with your meal?,hunger,A. order food,B. spend money,C. eat quickly,D. begin work,E. have lunch
8,8,4,What do people use to absorb extra ink from a fountain pen?,fountain pen,A. shirt pocket,B. calligrapher's hand,C. inkwell,D. desk drawer,E. blotter
693,693,3,What is something that you feel when you go to the opera?,going to opera,A. fall asleep,B. headache,C. boredom,D. relaxation,E. sick
3429,3429,4,what happens when visiting museum that have narrow halls?,visiting museum,A. sore feet,B. amazement,C. retrospection,D. boredom,E. crowding
270,270,0,What appliance uses water and soap?,water,A. washing machine,B. space shuttle,C. blender,D. disneyland,E. surface of earth
3824,3824,3,Where will you store a bowl while not in use?,bowl,A. apartment,B. outside,C. dishwasher,D. cabinet,E. restaurant
3238,3238,0,Where would you keep a canoe?,canoe,A. boat house,B. mountain stream,C. water,D. garage,E. campground
1229,1229,3,Sarah felt bad about their odds. Billy disagreed with her.  What did he think about their odds?,bad,A. first rate,B. adequate,C. good,D. propitious,E. sufficient
2371,2371,3,"He said he also wanted in, he threatened to tattle what?",also,A. differently,B. mere,C. only,D. otherwise,E. anyway
2126,2126,2,"If a baby is having a bath without an adult present, what might occur?",having bath,A. being clear,B. personal cleanliness,C. will drown,D. get wet,E. fall
3576,3576,2,"The demand from people was high, how can chaos be avoided?",people,A. bank money,B. call police,C. wait in line,D. believe in god,E. suffer pain
