,Unnamed: 0,label,sent1,sent2,ending0,ending1,ending2,ending3,ending4
1512,1512,4,Where does the red cross respond to a storm?,storm,A. summer,B. tropics,C. blue shield,D. weather report,E. america
2797,2797,1,"The couple decided the new shades didn't match the old wall color, where did they go next?",shades,A. forest,B. paint store,C. house,D. neighbor's house,E. windows
2915,2915,4,What does a town make up a small part of?,town,A. rural areas,B. city,C. countryside,D. train station,E. state
2331,2331,3,What country currently contains the river danube?,danube,A. yugoslavia,B. austria,C. nile,D. bulgaria,E. czechoslovakia
1823,1823,0,"If paramedics are trying to rescue someone who tries to hit them, what will they have to do with their hands?",rescue,A. bind,B. abandon,C. hurt,D. kidnap,E. endanger
3181,3181,4,Where would you put a vase on your wall?,vase,A. cabinet,B. windowsill,C. table,D. fall off shelf,E. shelf
333,333,1,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?",orthodox,A. liberal,B. heretical,C. recalcitrant,D. conservadox,E. heretical
2645,2645,3,What could happen if you are hiking and you are wearing too many clothes?,hiking,A. float,B. smile,C. cramps,D. sweating,E. adventure
2865,2865,0,Where would a brave squirrel be found?,squirrel,A. street,B. forest,C. tree,D. yard,E. park
1967,1967,3,What will be made easier during good weather in the winter?,good weather,A. climb,B. travel,C. ride bike,D. travel,E. go somewhere
4616,4616,4,You don't usually find a mall in what areas outside big groups of people?,mall,A. downtown,B. large city,C. montana,D. urban area,E. suburbs
1141,1141,4,They party animals starting drinking in the evening and weren't done until when?,evening,A. afternoon,B. dusk,C. daytime,D. night,E. dawn
2028,2028,2,What city is known for having a nightclub scene?,nightclub,A. new-york,B. major city,C. manhattan,D. downtown area,E. building
4945,4945,3,"After a while playing, what was happening to the children?",playing,A. fights,B. competitiveness,C. having fun,D. getting tired,E. learning
4770,4770,1,What can learning about the world from a shut in lead to?,learning about world,A. enlightenment,B. confusion,C. understanding,D. cynicism,E. sadness
3056,3056,2,What would be built on a foundation of rock?,rock,A. pillars,B. mountains,C. bridge,D. mountain range,E. surface of earth
2348,2348,3,All humans store urine in what organ?,all humans,A. feelings,B. names,C. naval,D. bladders,E. bladders
715,715,3,"If I wanted to thank someone for saying I have done a good job, what would I do?",thank,A. smile,B. shake hands,C. express gratitude,D. say you're welcome,E. appreciate compliment
1914,1914,0,"Some people get carried away with shopping, they'll often be buying products they wouldn't even find themselves what?",buying products,A. being able to use,B. disagreements,C. spending money,D. economic boom,E. wrapping
1614,1614,1,How might people acting quirky and abnormal be described as?,people,A. kind,B. weird,C. odd,D. stupid,E. strange
4993,4993,4,Where would you get a radio if you do not have one?,radio,A. school,B. space shuttle,C. trunk,D. stalk,E. shop
2294,2294,2,A cat is a carnivore which means they don't do what?,cat,A. get wet,B. wool sweater,C. eat vegetables,D. hunt prey,E. sharp claws
849,849,2,Bill bought an upright piano but didn't have anywhere to put it because he lived where?,upright piano,A. band,B. music room,C. college,D. university,E. house
485,485,0,"The man took 3 hours every morning for grooming, what is the likely result with his job?",grooming,A. tardiness,B. looking good,C. injury,D. vacation,E. neatness
4475,4475,1,What might happen after buying too much beer?,buying beer,A. self control,B. intoxication,C. pleasure,D. problems,E. relaxation
3005,3005,3,Where would you not be able to see light?,light,A. desk,B. fridge,C. sun,D. attic,E. universe
4644,4644,0,When do you bring a clock to a clockmaker?,clock,A. stop working,B. store,C. time event,D. tell time,E. wind down
4834,4834,3,What happens if you mess up while skating?,skating,A. having fun,B. fly to the moon,C. may fall,D. can fall,E. get cold
2289,2289,1,What can a child do to quietly pass the time?,child,A. brood,B. read book,C. become adult,D. ask questions,E. clean room
519,519,2,What is someone watching a person who is playing guitar doing?,playing guitar,A. auditioning,B. hear sounds,C. listening to music,D. making music,E. arthritis
1515,1515,0,"The dog loved to run after ball, it would do it over and over until it would what?",run after ball,A. get tired,B. ball stopped,C. fall and hurt yourself,D. breathe,E. catching
602,602,3,What area is likely to contain a large village?,village,A. rural area,B. big city,C. suburbs,D. ohio,E. countryside
3991,3991,3,Where might you find dirt on a place you would see a gutter and rubber hit it regularly?,dirt,A. race track,B. bed,C. ground,D. street,E. subway
3330,3330,1,Why do people want to have fun?,have fun,A. have sex,B. enjoy yourself,C. waste time,D. laughter,E. spontaneous
3155,3155,3,"Having a dog is a responsibility.  To prevent overpopulation you should have them fixed.  And, of course, they also do what?",dogs,A. ball stopped,B. reproduce,C. go outside,D. need food,E. own people
1683,1683,3,Where is an inexpensive place to have a reception?,reception,A. outside,B. wedding party,C. restaurant,D. church basement,E. country club
2149,2149,0,"Someone is putting is carpeting that can handle shoes and heavy foot traffic, where is it being installed?",carpeting,A. gym,B. home or office,C. bedroom,D. church,E. houses
3460,3460,3,What happens after having food too much?,having food,A. being full,B. laziness,C. weight gain,D. getting fat,E. will not starve
3319,3319,0,Where are you not likely to find an apple tree?,apple tree,A. new york,B. washington state,C. valley,D. rainforest,E. park
2655,2655,1,"Lilly went bathing fife times a day, but this wasn't good for her.  It resulted in what?",bathing,A. cleanliness,B. dry skin,C. skin damage,D. nudity,E. tension to ease
3161,3161,0,What do airplanes do as they are beginning to take off?,airplanes,A. speed up,B. carry people,C. stop,D. slow down,E. crash
3472,3472,4,Bill suffered from boredom. He'd stare off and do what?,boredom,A. work,B. see visions.,C. fiddle,D. play games,E. dream
1310,1310,3,He wore out his dictionary as he worked on his what?,dictionary,A. determine word's definition,B. thesaurus,C. eat cake,D. novel,E. encyclopedia
92,92,2,"The teacher told all the students that listening was key, it was the main way they would gain what?",listening,A. empathy,B. anxiety,C. knowlege,D. falling down,E. hear things
3139,3139,2,What kind of object would you need to see something dirty underground?,dirty,A. bed,B. ground,C. bright,D. clean,E. sportsmanlike
2663,2663,0,"She felt so alone on campus, she just wanted to be what?",alone,A. with someone,B. together,C. in crowd,D. many people,E. confined
4253,4253,1,What do you do to learn new things for a test?,learn new,A. television,B. study,C. go to school,D. ask questions,E. fun
527,527,3,What could you do if you want to listen to music?,music,A. skate,B. play piano,C. fiddle,D. play piano,E. have fun
4839,4839,3,"James shaved, but this left a lot of hair where?",hair,A. arm,B. person's head,C. floor,D. sink,E. moustache
2452,2452,2,John can't eat lunch right now.  He does not what?,eat lunch,A. get food,B. prepare food,C. have food,D. buy food,E. need food
1506,1506,3,"She had a bad habit of washing hands over one thousand times a day, what did she experience as a result?",washing hands,A. health,B. become wet,C. skin irritation,D. dry skin,E. medium
2122,2122,1,"His rural dental office was never crowded, but since moving where it has been nonstop crowded?",dental office,A. medical building,B. urban area,C. strip mall,D. city,E. metro area
2620,2620,4,"Being jobless for 6 months, he had an interview after applying for a job, what did he feel?",applying for job,A. nausea,B. rejection,C. working hard,D. frustration,E. stress
640,640,1,What divider stores papers for work or school?,divider,A. street,B. binder,C. obesity,D. living room,E. office suite
3573,3573,0,If you like your jeans already broken in where should you shop?,jeans,A. thrift store,B. clothing store,C. outside,D. closet,E. gap
630,630,3,George ruined the surprise.  How did he do so?,surprise,A. hiding,B. accidentally,C. expectation,D. knowingly,E. planned
2495,2495,4,"You go through a lot of training to be a soldier, this is to prepare you to do what?",soldier,A. follow orders,B. wait for orders,C. follow instructions,D. fight for freedom,E. fight enemy
508,508,0,Where is a monkey likely to be found in the rainforest?,monkey,A. tree tops,B. rain forest,C. zoological gardens,D. great outdoors,E. zoo
228,228,4,"Jackson is a popular city name, but the one with a governor's office is where?",jackson,A. michigan,B. wyoming,C. mississippi,D. tennessee,E. mississippi
2791,2791,4,How do people see the sky?,sky,A. place on earth,B. photo,C. atmosphere,D. beautiful,E. looking up
926,926,2,What are adult people usually expected to do?,people,A. shake hands,B. own property,C. pay bills,D. smoke,E. talk to each other
710,710,4,James was a student who had a report that is due tomorrow.  Where might he spend most of his time today?,student,A. university,B. college class,C. class room,D. classroom,E. library
2987,2987,0,What is the difference between one having solidity?,solidity,A. openness,B. fluidity,C. hollowness,D. weakness,E. instability
1295,1295,4,Where can you find many musician with people listening to them?,musician,A. studio,B. music store,C. stage,D. symphony,E. orchestra
3098,3098,0,What area is likely to use a ring road to connect cities?,ring road,A. european city,B. town,C. freeway system,D. cars,E. freeway
2190,2190,1,"Billy found it easy to divide 9, because 9 was a what of 3?",divide,A. multiply,B. multiple,C. unite,D. multiplication,E. multiple
3190,3190,2,What vehicle uses a tow chain?,chain,A. motorbike,B. jewelry store,C. tow truck,D. trailer,E. gear shift
4434,4434,4,What would you do to numbers that are positive integers to get a result that is at most twice as large?,numbers,A. divided,B. subtract,C. written down,D. multiplied,E. added up
3512,3512,2,What could you put your foot under?,foot,A. sock,B. desk,C. table,D. shoe,E. bar
1384,1384,4,John spent an hour in the bath just relaxing.  He enjoyed the sensations of it. He liked doing what?,relaxing,A. invigorating,B. being clean,C. fall asleep,D. deep breathing,E. feeling good
137,137,0,"Ben was an alcoholic and was in an accident.  Because of his mistake, he spent 8 years somewhere. Where was he?",alcoholic,A. prison,B. bridge,C. locked up,D. homeless shelter,E. neighbor's house
