,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
687,149,149,149,149,Tracy was asked if they understood the work and told the teacher at school no.,What will Tracy want to do next?,be polite,learn about the work,answer the teacher,1
688,3670,3670,3670,3670,Casey crunches numbers for the taxes and screws it up.,How would Casey feel afterwards?,be satisfied,be sad,useless,2
689,3225,3225,3225,3225,Lee knows Kai has a big secret. Several friends ask Lee to tell Kai's secret but Lee keeps their lips sealed.,How would you describe Lee?,investigate the secret,discover the secret,an honorable person,2
690,3673,3673,3673,3673,cameron was reviewing pictures of taylor and noticed a detail so he turned taylor's face upside down.,Why did Cameron do this?,suspected of committing,have something to talk to taylor about,alleviate boredom,1
691,2605,2605,2605,2605,"Jordan gave their sibling something for Christmas, but told them not to open it until New Years.",What will Jordan want to do next?,make sure it isn't wrapped early,see their sibling's reaction when they trash it,make sure it isn't opened early,2
692,2603,2603,2603,2603,Cameron strained every avenue to try and assist their friend.,Why did Cameron do this?,wanted to earn a favor for themselves,did not care what anyone thought,wanted to help their friend,2
693,1184,1184,1184,1184,Carson learned how to fly a helicopter and decided to give it a go.,What will Carson want to do next?,learn how,go to school,fly it,2
694,1264,1264,1264,1264,Lee made the arrest for Sydney because they were busy working on another case.,What will happen to Sydney?,work on their case,ask for the best officer they can for their work,were busy working,0
695,481,481,481,481,Ash accidentally left Bailey's phone behind when they exited the bus.,How would you describe Ash?,a careless person,like they owe Bailey something,a conscious person,0
696,1647,1647,1647,1647,Sydney mapped out the course for the trip on the map and satisfied manned's plan.,What will Sydney want to do next?,find a map,polished up the car lights,packed their bags,2
697,3537,3537,3537,3537,Addison checked Skylar's car for her phone after she realized she hadn't seen it since they got home from work.,What does Addison need to do before this?,have finished eating before this,have lost her phone before this,check for her phone at work,1
698,2625,2625,2625,2625,Riley pulled over to safety. It was raining hard and was slippery.,What will happen to Riley?,pull over safely,wait out the storm,never pull over,1
699,3686,3686,3686,3686,Sasha worked in Casey's office for ten years and is indispensable.,What will Casey want to do next?,ask Sasha to return,resign as well,ask for a promotion,0
700,625,625,625,625,Carson paid Skylar's expenses moving forward so that Skylar would not have to go into her pocket.,How would Carson feel afterwards?,like a benefactor,like a scrooge,thankful,0
701,1803,1803,1803,1803,Quinn heard talk about the new girl in the building. Quinn made a lot of assumptions when they saw them.,How would you describe Quinn as a person?,would be embarrassed,a helpful person,a uninformed person,2
702,620,620,620,620,Riley rescued Jan before she had an accident.,What will Jan want to do next?,a bad person,help Jan get home safely,thank Riley,2
703,3277,3277,3277,3277,Riley plotted and turned Sasha against the same team in order to create chaos.,What will Riley want to do next?,stay out of the way,demolish the other team,attack the other team,0
704,2470,2470,2470,2470,Jordan spent a night in jail after something horrible and regretting it.,What will Jordan want to do next?,say nothing,cry quietly,break the law,1
705,2646,2646,2646,2646,Addison looked a little bit sad today. So Alex made Addison laugh.,What does Alex need to do before this?,stay in a good mood,perform funny dance move in front of Addison,be reminded of a funny joke by Addison,1
706,4545,4545,4545,4545,Quinn saw Skylar soon and they both talked about the weather that day.,How would Skylar feel as a result?,worried wondering whether it will rain,loved,indifferent,0
707,755,755,755,755,Austin did not let anyone come to the party cause he was very depressed.,What will Others want to do next?,visit a psychologist,enjoy the party,not go,2
708,117,117,117,117,Ash elicited Jesse's response when she did not know the answer to the question.,How would Ash feel afterwards?,not prideful,ignored afterwards,helpful afterwards,0
709,2206,2206,2206,2206,Kai was tired of being overweight and unhealthy so he decided to start eating better.,How would you describe Kai?,happy to be overweight,much healthier,worried about his health,2
710,3498,3498,3498,3498,Tracy stopped at the mall yesterday and saw Kai standing there by the entrnace.,What will Tracy want to do next?,need to great Kai,need to smile at Kai,left the mall before entering,0
711,4256,4256,4256,4256,Lee hired a painter to help Carson paint his house last summer.,How would Carson feel as a result?,indebted,helpful,angry,0
712,3352,3352,3352,3352,Bailey wanted their thoughts to be know so they expressed their ideas.,How would Others feel as a result?,glad,Good that Bailey had thoughts on the subject,happy,1
713,707,707,707,707,Riley understood why Sasha was mad and wanted to make it up to her.,How would Sasha feel as a result?,would be mad at Riley,like a hopeful friend,apologize,1
714,4425,4425,4425,4425,Alex lived in Cameron's house before getting kicked out for mail fraud.,What will Cameron want to do next?,commit fraud,give Cameron a slice of cake,find someone else to live with,2
715,3285,3285,3285,3285,"Ash hadn't seen their grandmother in a long time, so they made a trip to their house to see them.",How might Ash feel when visiting their grandmother?,happy to see their grandmother,tired after their trip,nervous to visit their grandmother,0
716,2830,2830,2830,2830,Lee saw that Riley was cold so he offered her a blanket.,What will happen to Lee?,happy,be told to leave,be scolded,0
717,960,960,960,960,Austin kicked the tires that fell off his car.,How would Austin feel afterwards?,angry,tired of his tires falling off his car,upset that tires fell off his car,2
718,3112,3112,3112,3112,Carson got bit by a dog at the dog festival.,How would you describe Carson?,loved by animals,upset with the dog,Unlucky,2
719,1681,1681,1681,1681,"Kai was trying to chop the wood with an ax, so Kai stood the wood on its own.",What will Kai want to do next?,So Kai can chop it,steady himsef,take a break,1
720,691,691,691,691,Alex wanted to get to the water fountain first. Alex pushed Quinn away.,What will happen to Quinn?,be mean,get there first,hurt,2
721,2226,2226,2226,2226,Jordan made decent money and decided to donate to a charity.,What will Jordan want to do next?,have a good job,donate money next,hoard money next,1
722,2374,2374,2374,2374,Alex turned blue when he had inhaled the food he was chewing.,How would Others feel as a result?,Panicked at not being able to breathe,Scared of dying,like rushing over to help,2
723,1847,1847,1847,1847,Remy gave candy to their friends when they were at their house.,What will Remy want to do next?,have fun,ask about their friends,Hard to understand,0
724,860,860,860,860,Quinn took dessert away from Jesse because they were suppose to be eating healthy food together.,What will happen to Quinn?,ask for dessert afterwards,eat something healthy,get controlling,1
725,1866,1866,1866,1866,Sydney was annoyed by a fly buzzing around. They shooed it away swiftly.,What will Sydney want to do next?,watch the fly,kill the fly,continue their work,2
726,2127,2127,2127,2127,Carson sent his brother to fight and regretted it immediately.,What will Carson want to do next?,stop him next,laugh next,stop Carson's brother,0
727,1210,1210,1210,1210,Sasha made decisions for Remy until Remy got fed up with how controlling Sasha was being.,How would Sasha feel afterwards?,offended by Remy,proud of Remy,insecure,0
728,4454,4454,4454,4454,Austin went back to Carson after he went into the kitchen.,What does Austin need to do before this?,of eaten in the kitchen,talk to Austin,of been around Carson,2
729,3513,3513,3513,3513,Jan was ashamed of what Robin had done and could not believe Robin would do that.,What will Jan want to do next?,stop talking to Robin,robin who has beleived his work,jan who has ashamed but not beleive to robin,0
730,3800,3800,3800,3800,Robin noticed homeless people standing on the sidewalk so Robin gave them money.,How would Robin feel afterwards?,angry with herself,ashamed of herself,proud of herself,2
731,4851,4851,4851,4851,Remy got the job after searching for a long time.,How would Remy feel afterwards?,angry,annoyed,great,2
732,3181,3181,3181,3181,Jordan came home and blew off steam by hitting a punching bag.,Why did Jordan do this?,decompress after having a bad date,decompress after having a hard day at work,relax at home,1
733,883,883,883,883,Lee met the man of their dreams and they went on their first date.,What will happen to Lee?,think of a date,have a good date,loved,1
734,4795,4795,4795,4795,Addison got Quinn in a trademark trap and stole his invention from him.,What will Addison want to do next?,get revenge on Quinn,congratulate Quinn,sell the product,2
